date,time,total irradiance,Direct irradiance,Thermometer shelters,Relative humidity of ground shelters,temperature,power
2018-7-1,14:45,750.88,697.35,36.58,23.64,34,26.13205
2018-7-1,15:00,728.18,675.25,36.65,23.67,35,27.9377
2018-7-1,15:15,690.38,638.49,36.69,23.77,35,21.830549
2018-7-1,15:30,661.56,610.56,36.73,23.93,35,23.38525
2018-7-1,15:45,613.44,564.11,36.73,24.19,35,22.6513
2018-7-1,16:00,573.27,525.69,36.73,24.47,35,21.125999
2018-7-1,16:15,513.72,468.77,36.68,24.8,35,19.455099
2018-7-1,16:30,468.37,425.75,36.64,25.1,35,15.9138
2018-7-1,16:45,410.28,370.42,36.57,25.38,35,12.7085
2018-7-1,17:00,370.21,332.46,36.5,25.59,35,10.45555
2018-7-1,17:15,317.52,282.37,36.39,25.85,34,7.9737
2018-7-1,17:30,280.97,247.9,36.28,26.09,34,7.0854
2018-7-1,17:45,231.38,201.14,36.12,26.44,34,5.9626
2018-7-1,18:00,197.77,169.78,35.97,26.79,34,5.49675
2018-7-1,18:15,152.9,128.06,35.76,27.28,34,5.38055
2018-7-1,18:30,123.64,101.26,35.56,27.85,34,3.4881
2018-7-1,18:45,84.68,66.04,35.24,28.75,33,2.2785
2018-7-1,19:00,60.48,44.83,34.84,29.91,33,1.274
2018-7-1,19:15,30.23,19.45,34.14,31.66,33,0.6552
2018-7-1,19:30,14.05,7.25,33.39,33.37,32,0
2018-7-1,19:45,0,0,32.75,34.38,32,0
2018-7-1,20:00,0,0,32.27,35.43,32,0
2018-7-1,20:15,0,0,31.82,36.47,31,0
2018-7-1,20:30,0,0,31.43,37.45,31,0
2018-7-1,20:45,0,0,31.07,38.34,31,0
2018-7-1,21:00,0,0,30.78,39.03,31,0
2018-7-1,21:15,0,0,30.51,39.73,30,0
2018-7-1,21:30,0,0,30.24,40.52,30,0
2018-7-1,21:45,0,0,29.98,41.63,30,0
2018-7-1,22:00,0,0,29.79,43.44,30,0
2018-7-1,22:15,0,0,29.64,46.17,29,0
2018-7-1,22:30,0,0,29.48,49.27,29,0
2018-7-1,22:45,0,0,29.27,52.16,29,0
2018-7-1,23:00,0,0,29.03,54.49,28,0
2018-7-1,23:15,0,0,28.76,56.17,28,0
2018-7-1,23:30,0,0,28.51,56.85,28,0
2018-7-1,23:45,0,0,28.28,56.75,28,0
2018-7-2,0:00,0,0,26.78,50.53,28,0
2018-7-2,0:15,0,0,26.53,51.37,28,0
2018-7-2,0:30,0,0,26.36,51.96,28,0
2018-7-2,0:45,0,0,26.18,52.58,27,0
2018-7-2,1:00,0,0,26.03,53.03,26,0
2018-7-2,1:15,0,0,25.95,53.29,26,0
2018-7-2,1:30,0,0,25.84,53.61,26,0
2018-7-2,1:45,0,0,25.77,53.85,27,0
2018-7-2,2:00,0,0,25.62,54.37,27,0
2018-7-2,2:15,0,0,25.48,55.01,27,0
2018-7-2,2:30,0,0,25.37,55.5,26,0
2018-7-2,2:45,0,0,25.25,56.1,26,0
2018-7-2,3:00,0,0,25.18,56.35,26,0
2018-7-2,3:15,0,0,25.11,56.58,26,0
2018-7-2,3:30,0,0,24.99,57.02,26,0
2018-7-2,3:45,0,0,24.9,57.31,26,0
2018-7-2,4:00,0,0,24.81,57.64,26,0
2018-7-2,4:15,0,0,24.64,58.17,25,0
2018-7-2,4:30,0,0,24.41,58.91,25,0
2018-7-2,4:45,0,0,24.13,59.81,25,0
2018-7-2,5:00,0,0,23.79,60.96,25,0
2018-7-2,5:15,8.7,3.26,23.47,62.44,25,0.2233
2018-7-2,5:30,29.37,16.96,23.35,63.54,25,0.97685
2018-7-2,5:45,69.18,49.09,23.42,64.23,26,1.323
2018-7-2,6:00,99.12,75.12,23.66,64.67,26,2.4402
2018-7-2,6:15,146.96,118.28,24.22,63.84,26,3.5441
2018-7-2,6:30,179.91,148.68,24.68,63.39,27,7.12845
2018-7-2,6:45,230.33,195.86,25.24,63.18,26,4.858
2018-7-2,7:00,263.96,227.68,25.72,62.09,26,5.35605
2018-7-2,7:15,315.36,276.55,26.23,61.8,27,6.59505
2018-7-2,7:30,350.29,309.9,26.8,59.84,26,11.77575
2018-7-2,7:45,403.16,360.53,27.28,58.1,27,9.8063
2018-7-2,8:00,438.78,394.7,27.73,57.29,27,10.5399
2018-7-2,8:15,490.03,444.1,28.24,56.46,28,16.682051
2018-7-2,8:30,522.94,475.91,28.74,53.9,28,16.863701
2018-7-2,8:45,569.76,521.27,29.19,52.35,28,16.77305
2018-7-2,9:00,599.05,549.72,29.62,51.54,29,19.326651
2018-7-2,9:15,640.25,589.82,30.08,50.43,30,21.723101
2018-7-2,9:30,663.35,612.46,30.53,47.87,29,27.702499
2018-7-2,9:45,693.87,642.5,30.9,46.49,30,26.229349
2018-7-2,10:00,706.05,654.86,31.25,45.59,31,29.3587
2018-7-2,10:15,722.65,671.7,31.67,43.51,31,18.07715
2018-7-2,10:30,723.59,673.39,32.07,41.46,30,20.72455
2018-7-2,10:45,728.61,679.11,32.46,39.41,32,25.69035
2018-7-2,11:00,724.62,675.97,32.8,37.84,32,21.3794
2018-7-2,11:15,722.64,663.1,33.12,36.45,32,24.3929
2018-7-2,11:30,730.36,682.4,33.45,35.23,32,15.4308
2018-7-2,11:45,735.7,686.52,33.76,34.21,32,24.1094
2018-7-2,12:00,736.52,685.16,34.03,33.37,32,35.0994
2018-7-2,12:15,739.82,679.67,34.3,32.61,33,23.6439
2018-7-2,12:30,727.52,616.7,34.56,31.66,33,25.20525
2018-7-2,12:45,713.65,580.53,34.82,30.5,33,18.684401
2018-7-2,13:00,699.42,577.39,35.06,29.61,33,29.60825
2018-7-2,13:15,684.21,583.12,35.25,28.99,33,27.689199
2018-7-2,13:30,656.93,593.29,35.4,28.57,34,26.663
2018-7-2,13:45,659.25,614.93,35.58,28.14,34,22.14695
2018-7-2,14:00,642.01,597.78,35.75,27.83,34,31.129
2018-7-2,14:15,618.83,567.27,35.91,27.36,34,18.7355
2018-7-2,14:30,605.29,552.9,36.11,26.56,34,28.360149
2018-7-2,14:45,587.61,536.28,36.25,25.96,34,27.83235
2018-7-2,15:00,577.46,533.19,36.37,25.5,34,22.881599
2018-7-2,15:15,547.94,497.01,36.4,25.2,34,24.65645
2018-7-2,15:30,556.74,513.57,36.48,24.86,34,21.14105
2018-7-2,15:45,531.34,487.51,36.49,24.73,34,21.623699
2018-7-2,16:00,510.71,465.48,36.49,24.8,34,18.932199
2018-7-2,16:15,473.75,420.41,36.44,24.96,34,13.00495
2018-7-2,16:30,453.48,403.09,36.42,25.1,33,14.50785
2018-7-2,16:45,413.36,364.45,36.35,25.29,33,14.10395
2018-7-2,17:00,385.73,345.15,36.3,25.48,33,8.1718
2018-7-2,17:15,338.37,299.1,36.19,25.73,33,9.19905
2018-7-2,17:30,297.47,249.33,36.08,25.98,33,7.26845
2018-7-2,17:45,244.41,209.98,35.93,26.3,34,7.0126
2018-7-2,18:00,203.15,172.32,35.79,26.69,33,5.46735
2018-7-2,18:15,151.51,124.59,35.59,27.36,33,4.27875
2018-7-2,18:30,114.83,88.1,35.37,28.31,33,2.62395
2018-7-2,18:45,75.2,58.4,35.05,29.6,33,0.57435
2018-7-2,19:00,49.92,36.26,34.66,31.04,32,0.5054
2018-7-2,19:15,22.45,14.35,34.08,32.64,32,0.7665
2018-7-2,19:30,9.12,4.64,33.49,34.05,32,0.3171
2018-7-2,19:45,0,0,32.93,35.36,31,0
2018-7-2,20:00,0,0,32.44,37.19,31,0
2018-7-2,20:15,0,0,32.06,39.14,30,0
2018-7-2,20:30,0,0,31.73,40.86,30,0
2018-7-2,20:45,0,0,31.42,42.18,30,0
2018-7-2,21:00,0,0,31.15,43.04,29,0
2018-7-2,21:15,0,0,30.9,43.52,29,0
2018-7-2,21:30,0,0,30.68,43.79,29,0
2018-7-2,21:45,0,0,30.45,44.08,29,0
2018-7-2,22:00,0,0,30.18,44.58,28,0
2018-7-2,22:15,0,0,29.86,45.32,28,0
2018-7-2,22:30,0,0,29.55,46.14,28,0
2018-7-2,22:45,0,0,29.27,46.93,28,0
2018-7-2,23:00,0,0,29.02,47.67,28,0
2018-7-2,23:15,0,0,28.79,48.35,27,0
2018-7-2,23:30,0,0,28.58,49,27,0
2018-7-2,23:45,0,0,28.37,49.68,27,0
2018-7-3,0:00,0,0,27.63,54.27,27,0
2018-7-3,0:15,0,0,27.44,54.86,27,0
2018-7-3,0:30,0,0,27.28,55.36,26,0
2018-7-3,0:45,0,0,27.09,55.96,26,0
2018-7-3,1:00,0,0,26.89,56.62,26,0
2018-7-3,1:15,0,0,26.72,57.2,26,0
2018-7-3,1:30,0,0,26.56,57.77,26,0
2018-7-3,1:45,0,0,26.45,58.25,26,0
2018-7-3,2:00,0,0,26.32,58.76,26,0
2018-7-3,2:15,0,0,26.2,59.21,25,0
2018-7-3,2:30,0,0,26.14,59.48,26,0
2018-7-3,2:45,0,0,25.99,60.09,26,0
2018-7-3,3:00,0,0,25.82,60.75,25,0
2018-7-3,3:15,0,0,25.68,61.3,25,0
2018-7-3,3:30,0,0,25.49,62.06,25,0
2018-7-3,3:45,0,0,25.34,62.66,25,0
2018-7-3,4:00,0,0,25.23,63.16,25,0
2018-7-3,4:15,0,0,25.14,63.55,26,0
2018-7-3,4:30,0,0,25.02,64.08,26,0
2018-7-3,4:45,0,0,24.87,64.88,26,0
2018-7-3,5:00,0,0,24.72,65.49,26,0
2018-7-3,5:15,3.22,1.13,24.57,66.42,26,0
2018-7-3,5:30,10.44,5.89,24.46,67.69,25,0
2018-7-3,5:45,20.92,13.82,24.54,67.14,25,0
2018-7-3,6:00,33.47,25.28,24.72,67.35,26,0.3269
2018-7-3,6:15,46.26,36.51,25.12,66.55,26,0.91945
2018-7-3,6:30,60.17,49.03,25.38,65.6,26,1.55995
2018-7-3,6:45,90.66,76.92,25.68,64.8,26,3.4776
2018-7-3,7:00,105.28,90.62,26,64.62,26,3.6855
2018-7-3,7:15,128.6,112.58,26.39,62.89,26,3.4818
2018-7-3,7:30,146.25,129.18,26.7,62.32,26,4.5486
2018-7-3,7:45,169.94,151.75,27.11,61.42,27,6.51735
2018-7-3,8:00,182.59,164.02,27.57,60,27,13.1432
2018-7-3,8:15,198.68,179.82,28.01,57.44,28,13.6647
2018-7-3,8:30,207.4,188.5,28.42,56.05,28,12.3704
2018-7-3,8:45,223.97,204.67,28.86,54.63,29,14.3556
2018-7-3,9:00,236.26,216.56,29.3,53.22,29,10.69705
2018-7-3,9:15,256.42,235.98,29.8,51.64,29,16.43845
2018-7-3,9:30,273.08,251.89,30.27,49.36,29,14.04025
2018-7-3,9:45,295.06,272.96,30.68,48.05,29,14.0686
2018-7-3,10:00,307.42,284.88,31.11,46.91,30,23.1567
2018-7-3,10:15,317.28,294.65,31.56,45.4,30,24.530451
2018-7-3,10:30,317.85,295.54,31.91,44.12,31,26.504101
2018-7-3,10:45,308.74,270.79,32.24,43.24,31,27.5779
2018-7-3,11:00,300.37,259.65,32.55,42.23,31,17.5777
2018-7-3,11:15,301.04,263.36,32.81,41.31,32,18.21575
2018-7-3,11:30,295.32,250.85,33.06,40.47,32,16.429001
2018-7-3,11:45,321.95,282.66,33.41,39.58,33,22.48085
2018-7-3,12:00,314.05,270.38,33.65,38.73,33,21.662201
2018-7-3,12:15,300.56,243.26,33.86,38.13,33,29.305149
2018-7-3,12:30,312.45,259.79,34.13,37.38,34,29.061899
2018-7-3,12:45,311.57,249.9,34.35,36.68,34,26.45615
2018-7-3,13:00,288.77,187.21,34.48,36.01,34,24.068451
2018-7-3,13:15,288.97,201.95,34.67,35.38,34,24.865049
2018-7-3,13:30,289.17,215.98,34.83,34.85,35,28.783649
2018-7-3,13:45,313.55,253.05,35.09,34.12,33,19.757851
2018-7-3,14:00,315.95,248.27,35.28,33.58,34,26.08305
2018-7-3,14:15,316.47,238.71,35.43,33.16,34,17.80275
2018-7-3,14:30,323.35,283.66,35.58,32.81,34,19.787951
2018-7-3,14:45,326,297.62,35.71,32.5,34,13.96955
2018-7-3,15:00,323.33,292.53,35.82,32.17,34,14.67095
2018-7-3,15:15,317.85,284.53,35.91,31.86,34,18.56505
2018-7-3,15:30,316.05,283.39,35.99,31.62,33,12.64585
2018-7-3,15:45,307.13,272.82,36.03,31.45,33,15.0227
2018-7-3,16:00,310.31,279.06,36.07,31.28,33,11.32635
2018-7-3,16:15,301.01,261.66,36.05,31.2,32,8.62155
2018-7-3,16:30,319.24,283.27,36.08,31.05,32,6.89115
2018-7-3,16:45,324.79,290.41,36.09,30.98,32,4.8538
2018-7-3,17:00,326.76,293.03,36.08,30.98,32,5.25245
2018-7-3,17:15,304.16,270.1,36.02,31.05,32,5.7771
2018-7-3,17:30,284.77,250.86,35.97,31.12,32,4.1902
2018-7-3,17:45,243.77,211.53,35.87,31.28,32,3.78
2018-7-3,18:00,213.99,183.35,35.78,31.45,32,2.4402
2018-7-3,18:15,167.65,140.08,35.64,31.74,32,1.7416
2018-7-3,18:30,135.54,110.68,35.5,32.07,32,1.72235
2018-7-3,18:45,92.04,71.48,35.29,32.84,32,0.90125
2018-7-3,19:00,65,47.91,34.94,34.75,32,0.63245
2018-7-3,19:15,31.46,20.02,34.3,36.6,31,0.36505
2018-7-3,19:30,13.33,6.73,33.78,37.63,31,0
2018-7-3,19:45,0,0,33.31,38.25,31,0
2018-7-3,20:00,0,0,32.99,38.95,31,0
2018-7-3,20:15,0,0,32.73,39.54,31,0
2018-7-3,20:30,0,0,32.49,40.1,31,0
2018-7-3,20:45,0,0,32.25,40.72,30,0
2018-7-3,21:00,0,0,31.97,41.38,30,0
2018-7-3,21:15,0,0,31.68,42.05,30,0
2018-7-3,21:30,0,0,31.39,42.68,30,0
2018-7-3,21:45,0,0,31.13,43.23,30,0
2018-7-3,22:00,0,0,30.93,43.65,30,0
2018-7-3,22:15,0,0,30.79,43.9,30,0
2018-7-3,22:30,0,0,30.7,44.06,30,0
2018-7-3,22:45,0,0,30.6,44.23,30,0
2018-7-3,23:00,0,0,30.54,44.35,30,0
2018-7-3,23:15,0,0,30.41,44.66,30,0
2018-7-3,23:30,0,0,30.15,45.37,29,0
2018-7-3,23:45,0,0,29.78,46.43,29,0
2018-7-4,0:00,0,0,28.38,55.26,29,0
2018-7-4,0:15,0,0,28.26,55.59,29,0
2018-7-4,0:30,0,0,28.2,55.68,29,0
2018-7-4,0:45,0,0,28.11,55.81,29,0
2018-7-4,1:00,0,0,27.97,56.08,29,0
2018-7-4,1:15,0,0,27.89,56.17,28,0
2018-7-4,1:30,0,0,27.82,56.3,27,0
2018-7-4,1:45,0,0,27.75,56.43,27,0
2018-7-4,2:00,0,0,27.67,56.64,27,0
2018-7-4,2:15,0,0,27.56,56.99,27,0
2018-7-4,2:30,0,0,27.38,57.62,27,0
2018-7-4,2:45,0,0,27.18,58.34,27,0
2018-7-4,3:00,0,0,26.99,59.06,27,0
2018-7-4,3:15,0,0,26.76,59.85,27,0
2018-7-4,3:30,0,0,26.55,60.61,27,0
2018-7-4,3:45,0,0,26.36,61.18,26,0
2018-7-4,4:00,0,0,26.22,61.52,27,0
2018-7-4,4:15,0,0,26.15,61.45,26,0
2018-7-4,4:30,0,0,26.1,61.27,26,0
2018-7-4,4:45,0,0,26.05,61.12,26,0
2018-7-4,5:00,0,0,25.98,61.07,26,0
2018-7-4,5:15,3.76,0.3,25.93,61.18,26,0
2018-7-4,5:30,15.96,5.47,26,61.23,26,0
2018-7-4,5:45,39.88,15.72,26.21,60.72,26,0.2548
2018-7-4,6:00,54.33,15.62,26.38,60.43,27,0.8064
2018-7-4,6:15,88.56,39.71,26.76,59.8,27,1.4805
2018-7-4,6:30,112.39,60.76,27.37,58.24,27,1.23375
2018-7-4,6:45,132.29,57.3,28.01,54.23,28,2.02405
2018-7-4,7:00,161.25,71.31,28.5,52.77,28,3.03835
2018-7-4,7:15,201.41,82.87,29.09,49.78,28,2.3471
2018-7-4,7:30,237.62,130.61,29.6,47.87,28,4.9056
2018-7-4,7:45,283.67,170.79,30.17,46.38,29,8.31285
2018-7-4,8:00,322.18,241.54,30.7,44.04,29,7.480899
2018-7-4,8:15,368.39,317.25,31.18,42.76,30,8.68
2018-7-4,8:30,396.21,356.51,31.71,41.68,30,10.43
2018-7-4,8:45,346.84,112.57,32.09,40.41,30,9.8063
2018-7-4,9:00,364.82,149.06,32.41,39,30,6.7172
2018-7-4,9:15,447.23,252.58,32.9,37.41,31,8.1578
2018-7-4,9:30,468.39,308.26,33.34,35.73,31,9.06045
2018-7-4,9:45,473.53,263.44,33.71,33.68,30,9.47695
2018-7-4,10:00,491.5,229.75,34.06,32.1,31,16.447201
2018-7-4,10:15,515.81,233.72,34.39,30.88,32,25.2616
2018-7-4,10:30,513.45,247.15,34.65,30.31,32,18.708549
2018-7-4,10:45,538.48,284.85,34.94,29.88,32,13.1698
2018-7-4,11:00,564.02,275.76,35.24,29.46,32,14.0777
2018-7-4,11:15,567.76,286.96,35.46,29.22,32,12.89155
2018-7-4,11:30,617.15,381.75,35.76,28.83,33,21.244301
2018-7-4,11:45,635.57,441.88,36,28.48,33,14.96355
2018-7-4,12:00,698.86,591.23,36.32,28,33,17.1374
2018-7-4,12:15,724.62,618.46,36.59,27.56,33,21.843849
2018-7-4,12:30,742.75,649.39,36.86,27.1,33,20.662251
2018-7-4,12:45,744.25,670.54,37.09,26.66,34,23.48745
2018-7-4,13:00,759.72,701.8,37.33,26.17,34,30.105949
2018-7-4,13:15,757.63,696.77,37.53,25.68,34,20.4981
2018-7-4,13:30,765.88,715.41,37.73,25.19,34,21.927151
2018-7-4,13:45,764.32,713.43,37.9,24.78,34,29.3076
2018-7-4,14:00,767.29,715.67,38.07,24.37,35,29.977501
2018-7-4,14:15,760.76,708.62,38.22,23.92,35,25.909451
2018-7-4,14:30,757.31,704.65,38.35,23.5,36,25.503099
2018-7-4,14:45,736.96,684.38,38.46,23.17,35,14.99365
2018-7-4,15:00,719.66,667.3,38.58,22.92,35,23.35865
2018-7-4,15:15,684.69,633.18,38.66,22.74,36,17.9081
2018-7-4,15:30,658.67,607.86,38.75,22.55,36,19.37775
2018-7-4,15:45,616.48,566.85,38.78,22.43,36,24.285801
2018-7-4,16:00,586.76,538.01,38.8,22.39,36,20.76305
2018-7-4,16:15,540.23,492.91,38.77,22.5,36,19.47155
2018-7-4,16:30,508.05,461.76,38.73,22.67,36,17.71245
2018-7-4,16:45,458.04,413.48,38.64,22.94,36,14.75355
2018-7-4,17:00,422.44,379.28,38.55,23.25,36,4.9301
2018-7-4,17:15,366.06,325.45,38.41,23.66,35,11.5752
2018-7-4,17:30,322.43,284.37,38.26,24.12,34,5.5314
2018-7-4,17:45,261.29,227.04,38.02,24.78,34,6.71335
2018-7-4,18:00,221.47,190.01,37.74,25.65,34,6.1075
2018-7-4,18:15,175.16,146.56,37.24,26.86,34,6.8635
2018-7-4,18:30,150.24,122.89,36.67,28,33,3.22945
2018-7-4,18:45,110.67,86.16,36.11,28.77,33,1.603
2018-7-4,19:00,83.97,62.1,35.67,29.27,32,1.8389
2018-7-4,19:15,43,27.54,35.13,30.05,32,1.24635
2018-7-4,19:30,19.31,9.85,34.54,31.01,31,0.322
2018-7-4,19:45,0,0,33.92,32.24,31,0
2018-7-4,20:00,0,0,33.25,34.14,30,0
2018-7-4,20:15,0,0,32.69,35.73,30,0
2018-7-4,20:30,0,0,32.32,36.57,29,0
2018-7-4,20:45,0,0,32.03,37.14,29,0
2018-7-4,21:00,0,0,31.77,37.74,29,0
2018-7-4,21:15,0,0,31.47,38.71,28,0
2018-7-4,21:30,0,0,31.11,39.93,28,0
2018-7-4,21:45,0,0,30.75,41,28,0
2018-7-4,22:00,0,0,30.43,41.93,28,0
2018-7-4,22:15,0,0,30.13,42.92,28,0
2018-7-4,22:30,0,0,29.85,44,27,0
2018-7-4,22:45,0,0,29.58,45.13,27,0
2018-7-4,23:00,0,0,29.32,46.35,27,0
2018-7-4,23:15,0,0,29.06,47.67,26,0
2018-7-4,23:30,0,0,28.8,48.97,26,0
2018-7-4,23:45,0,0,28.55,50.08,26,0
2018-7-5,0:00,0,0,26.98,54.63,26,0
2018-7-5,0:15,0,0,26.75,56.11,25,0
2018-7-5,0:30,0,0,26.58,57.41,25,0
2018-7-5,0:45,0,0,26.36,58.79,26,0
2018-7-5,1:00,0,0,26.14,60.09,25,0
2018-7-5,1:15,0,0,25.91,61.32,25,0
2018-7-5,1:30,0,0,25.7,62.38,24,0
2018-7-5,1:45,0,0,25.51,63.29,24,0
2018-7-5,2:00,0,0,25.31,64.13,24,0
2018-7-5,2:15,0,0,25.11,64.93,24,0
2018-7-5,2:30,0,0,24.91,65.69,24,0
2018-7-5,2:45,0,0,24.74,66.35,24,0
2018-7-5,3:00,0,0,24.59,66.98,24,0
2018-7-5,3:15,0,0,24.45,67.55,24,0
2018-7-5,3:30,0,0,24.32,68.04,23,0
2018-7-5,3:45,0,0,24.23,68.25,23,0
2018-7-5,4:00,0,0,24.18,68.22,23,0
2018-7-5,4:15,0,0,24.16,67.99,23,0
2018-7-5,4:30,0,0,24.17,67.56,23,0
2018-7-5,4:45,0,0,24.2,66.98,23,0
2018-7-5,5:00,0,0,24.24,66.29,23,0
2018-7-5,5:15,6.57,2.16,24.29,65.83,23,0
2018-7-5,5:30,26.06,14.25,24.4,65.49,23,0
2018-7-5,5:45,65.34,45.71,24.74,63.77,23,0.1288
2018-7-5,6:00,95.56,72.05,25.07,62.86,23,1.07975
2018-7-5,6:15,143.41,115.1,25.63,61.57,24,4.12615
2018-7-5,6:30,176.72,145.75,26.39,60.08,25,2.90885
2018-7-5,6:45,227.99,193.63,27.31,53.56,25,3.80205
2018-7-5,7:00,262.72,226.39,27.88,52.05,25,5.71585
2018-7-5,7:15,315.15,276.19,28.52,48.54,26,6.86945
2018-7-5,7:30,350.06,309.51,28.98,47.55,26,7.93625
2018-7-5,7:45,401.92,359.26,29.54,46.66,26,12.79495
2018-7-5,8:00,435.96,392.01,30.15,44.61,28,14.3906
2018-7-5,8:15,485.91,440.19,30.66,43,29,16.977449
2018-7-5,8:30,518.1,471.33,31.16,42.2,30,18.95145
2018-7-5,8:45,563.99,515.83,31.72,41.22,30,20.33605
2018-7-5,9:00,590.94,542.14,32.29,39.16,32,22.19665
2018-7-5,9:15,628.23,578.63,32.76,38.29,31,23.872101
2018-7-5,9:30,648.02,598.22,33.22,37.54,32,25.237801
2018-7-5,9:45,678.63,628.32,33.69,36.49,33,26.622049
2018-7-5,10:00,696.62,646.07,34.07,35.7,33,27.9615
2018-7-5,10:15,724.96,667.03,34.47,34.87,33,28.9688
2018-7-5,10:30,744.16,692.38,34.86,33.74,34,30.01775
2018-7-5,10:45,771.54,719.07,35.23,32.9,34,30.686251
2018-7-5,11:00,790.53,737.21,35.56,32.21,35,31.550751
2018-7-5,11:15,815.5,761.53,35.93,31.1,35,32.367649
2018-7-5,11:30,833.34,778.62,36.26,30.3,35,32.698399
2018-7-5,11:45,852.99,797.48,36.55,29.78,36,33.013748
2018-7-5,12:00,864.77,808.72,36.83,29.36,36,33.139751
2018-7-5,12:15,873.17,816.77,37.12,28.54,36,33.447048
2018-7-5,12:30,875.46,818.9,37.42,27.55,36,33.909401
2018-7-5,12:45,873.1,816.61,37.63,27.14,36,33.83765
2018-7-5,13:00,868.83,812.45,37.81,26.88,36,33.327351
2018-7-5,13:15,858.55,802.41,38,26.64,37,32.955299
2018-7-5,13:30,849.27,793.35,38.18,26.39,37,31.8493
2018-7-5,13:45,831.78,776.32,38.36,25.95,37,31.888849
2018-7-5,14:00,817.85,762.74,38.56,25.14,37,31.182199
2018-7-5,14:15,793.53,739.03,38.74,24.14,37,30.667351
2018-7-5,14:30,775.07,721.04,38.84,23.68,37,29.6856
2018-7-5,14:45,744.17,690.93,38.91,23.51,37,29.11055
2018-7-5,15:00,721.54,668.9,38.99,23.35,37,27.44875
2018-7-5,15:15,684.74,633.08,39.04,23.22,37,26.2059
