date,time,total irradiance,Direct irradiance,Thermometer shelters,Relative humidity of ground shelters,temperature,power
2018-9-11,18:30,2.77,0.84,21.53,58,20.799999,0
2018-9-11,18:45,0,0,21.21,58.29,16.9,0
2018-9-11,19:00,0,0,21.02,58.36,17.1,0
2018-9-11,19:15,0,0,20.82,58.54,16.799999,0
2018-9-11,19:30,0,0,20.66,58.65,16.9,0
2018-9-11,19:45,0,0,20.53,58.66,16.799999,0
2018-9-11,20:00,0,0,20.41,58.67,17.1,0
2018-9-11,20:15,0,0,20.28,58.77,17.200001,0
2018-9-11,20:30,0,0,20.1,59.1,17.1,0
2018-9-11,20:45,0,0,19.78,60.12,17.200001,0
2018-9-11,21:00,0,0,19.4,61.51,17,0
2018-9-11,21:15,0,0,19.12,62.63,16.9,0
2018-9-11,21:30,0,0,18.83,63.84,16.700001,0
2018-9-11,21:45,0,0,18.5,65.26,16.799999,0
2018-9-11,22:00,0,0,18.27,66.27,16.700001,0
2018-9-11,22:15,0,0,18.12,66.91,16.9,0
2018-9-11,22:30,0,0,18.01,67.35,16.9,0
2018-9-11,22:45,0,0,17.92,67.72,16.9,0
2018-9-11,23:00,0,0,17.86,68,16.9,0
2018-9-11,23:15,0,0,17.83,68.17,17,0
2018-9-11,23:30,0,0,17.8,68.28,16.9,0
2018-9-11,23:45,0,0,17.79,68.36,16.9,0
2018-9-12,0:00,0,0,18.13,74.93,17,0
2018-9-12,0:15,0,0,18.04,75.29,16.799999,0
2018-9-12,0:30,0,0,17.87,76.05,16.6,0
2018-9-12,0:45,0,0,17.7,76.72,16.6,0
2018-9-12,1:00,0,0,17.54,77.35,16.5,0
2018-9-12,1:15,0,0,17.42,77.68,16.4,0
2018-9-12,1:30,0,0,17.34,77.83,16.4,0
2018-9-12,1:45,0,0,17.27,77.84,15.9,0
2018-9-12,2:00,0,0,17.21,77.72,15.8,0
2018-9-12,2:15,0,0,17.15,77.57,15.4,0
2018-9-12,2:30,0,0,17.11,77.27,15.4,0
2018-9-12,2:45,0,0,17.05,76.97,15.3,0
2018-9-12,3:00,0,0,17,76.68,15.1,0
2018-9-12,3:15,0,0,16.97,76.23,15.1,0
2018-9-12,3:30,0,0,16.94,75.86,14.8,0
2018-9-12,3:45,0,0,16.9,75.66,14.9,0
2018-9-12,4:00,0,0,16.85,75.54,14.7,0
2018-9-12,4:15,0,0,16.81,75.42,14.7,0
2018-9-12,4:30,0,0,16.77,75.4,14.7,0
2018-9-12,4:45,0,0,16.73,75.34,14.3,0
2018-9-12,5:00,0,0,16.7,75.28,14.4,0
2018-9-12,5:15,0,0,16.67,75.18,14.5,0
2018-9-12,5:30,0,0,16.65,74.99,14.6,0
2018-9-12,5:45,0,0,16.63,74.79,14.4,0
2018-9-12,6:00,0,0,16.63,74.47,14.3,0
2018-9-12,6:15,5.55,1.67,16.7,73.87,14.4,0
2018-9-12,6:30,28.28,16.41,17,72.67,14.5,0.22736
2018-9-12,6:45,70.38,51.03,17.57,70.77,14.6,0.447615
2018-9-12,7:00,94.83,72.76,18.11,69.45,14.9,1.39258
2018-9-12,7:15,131.87,107.96,18.79,68.08,15.4,1.5631
2018-9-12,7:30,148.68,124.88,19.55,67.19,15.8,1.66257
2018-9-12,7:45,174.98,150.86,19.95,65.02,16.299999,2.6999
2018-9-12,8:00,182.38,157.63,20.16,63.69,17,4.128005
2018-9-12,8:15,197.68,170.45,20.32,64.27,17.9,4.682195
2018-9-12,8:30,198.76,177.34,20.56,64.51,18.1,6.46555
2018-9-12,8:45,204.49,184.13,20.87,62.94,18.6,5.62716
2018-9-12,9:00,201.91,182.29,21.1,62.52,19.700001,6.216875
2018-9-12,9:15,205.05,186.52,21.35,62.65,19.9,8.42653
2018-9-12,9:30,209.77,191.42,21.6,62.82,20.9,9.00914
2018-9-12,9:45,241.81,221.9,21.9,62.5,21.700001,7.37499
2018-9-12,10:00,291.98,268.08,22.3,61.32,22.1,7.23289
2018-9-12,10:15,370.21,336.92,22.64,59.87,21.799999,9.59175
2018-9-12,10:30,457.85,421.39,22.89,59.61,22.5,8.71073
2018-9-12,10:45,548.76,507.2,23.18,59.49,22.200001,6.18135
2018-9-12,11:00,608.72,557.4,23.47,59.24,22.5,11.75877
2018-9-12,11:15,650.28,603.32,23.76,58.73,23.700001,12.34849
2018-9-12,11:30,666.1,615.08,24.06,57.45,23.4,8.99493
2018-9-12,11:45,675.2,629.03,24.33,56.06,23.799999,12.17797
2018-9-12,12:00,671.77,617.42,24.56,55.31,23.9,10.44435
2018-9-12,12:15,664.94,615.62,24.76,54.89,24.299999,9.783585
2018-9-12,12:30,653.94,605.79,24.97,54.55,24,8.192065
2018-9-12,12:45,639.5,567.75,25.15,54.18,24.9,11.09091
2018-9-12,13:00,619.75,520.89,25.32,53.7,24.299999,11.95772
2018-9-12,13:15,612.09,513.45,25.49,53.06,24.5,11.5172
2018-9-12,13:30,604.34,492.34,25.65,52.52,25.1,11.68062
2018-9-12,13:45,598.56,528.22,25.79,52.41,25.1,8.660995
2018-9-12,14:00,608.16,562.67,25.95,52.32,25,9.328865
2018-9-12,14:15,595.76,551.16,26.09,52.15,25.6,9.790689
2018-9-12,14:30,588.12,543.66,26.2,51.75,25.6,9.016245
2018-9-12,14:45,563.1,518.88,26.31,51.34,25.1,5.21507
2018-9-12,15:00,541.67,497.9,26.42,50.77,24.9,6.22398
2018-9-12,15:15,500.56,458.03,26.46,50.27,24.700001,4.5472
2018-9-12,15:30,466.57,425.36,26.52,49.71,24.4,5.99662
2018-9-12,15:45,414.37,375.35,26.56,49.25,24.4,3.46724
2018-9-12,16:00,374.82,329.83,26.62,48.85,23.9,1.726515
2018-9-12,16:15,325.49,289.64,26.62,48.58,23.6,0.93786
2018-9-12,16:30,294.3,253.12,26.62,48.26,23.700001,0.34104
2018-9-12,16:45,253.53,220.09,26.57,48.06,23.799999,0.120785
2018-9-12,17:00,228.23,196.46,26.51,47.96,23.4,0
2018-9-12,17:15,183.1,153.43,26.38,48.3,23,0
2018-9-12,17:30,151.4,123.67,26.21,49.71,22.4,0
2018-9-12,17:45,101.21,77.88,25.82,52.44,20.700001,0
2018-9-12,18:00,68.88,49.46,25.38,54.18,20.700001,0
2018-9-12,18:15,25.32,14.24,24.8,55.34,19.799999,0
2018-9-12,18:30,3.82,0.92,24.25,56.48,18.9,0
2018-9-12,18:45,0,0,23.81,57.6,18.799999,0
2018-9-12,19:00,0,0,23.48,58.44,18.299999,0
2018-9-12,19:15,0,0,23.23,58.93,19.299999,0
2018-9-12,19:30,0,0,23.03,59.22,18.4,0
2018-9-12,19:45,0,0,22.83,59.53,19,0
2018-9-12,20:00,0,0,22.6,60.04,19.4,0
2018-9-12,20:15,0,0,22.33,60.77,19.4,0
2018-9-12,20:30,0,0,22.05,61.61,18.6,0
2018-9-12,20:45,0,0,21.77,62.57,19.299999,0
2018-9-12,21:00,0,0,21.51,63.45,18.9,0
2018-9-12,21:15,0,0,21.27,64.22,18.4,0
2018-9-12,21:30,0,0,21.06,64.79,19.1,0
2018-9-12,21:45,0,0,20.88,65.21,19,0
2018-9-12,22:00,0,0,20.72,65.55,19.1,0
2018-9-12,22:15,0,0,20.56,65.87,20.700001,0
2018-9-12,22:30,0,0,20.43,66.14,18.9,0
2018-9-12,22:45,0,0,20.3,66.41,19.4,0
2018-9-12,23:00,0,0,20.22,66.53,18.799999,0
2018-9-12,23:15,0,0,20.19,66.43,18.5,0
2018-9-12,23:30,0,0,20.22,66.11,18.200001,0
2018-9-12,23:45,0,0,20.26,65.77,17.9,0
2018-9-13,0:00,0,0,19.09,68.22,17.200001,0
2018-9-13,0:15,0,0,19.08,68.09,16.9,0
2018-9-13,0:30,0,0,19.03,68.06,16.9,0
2018-9-13,0:45,0,0,18.88,68.4,16.9,0
2018-9-13,1:00,0,0,18.75,68.66,16.4,0
2018-9-13,1:15,0,0,18.62,68.93,16.299999,0
2018-9-13,1:30,0,0,18.47,69.23,16.200001,0
2018-9-13,1:45,0,0,18.39,69.18,16.299999,0
2018-9-13,2:00,0,0,18.22,69.42,16.200001,0
2018-9-13,2:15,0,0,18.01,69.84,16.5,0
2018-9-13,2:30,0,0,17.86,69.85,16.4,0
2018-9-13,2:45,0,0,17.78,69.46,16.5,0
2018-9-13,3:00,0,0,17.69,69.24,16.4,0
2018-9-13,3:15,0,0,17.59,69.16,16.299999,0
2018-9-13,3:30,0,0,17.51,69.11,16.1,0
2018-9-13,3:45,0,0,17.46,68.98,15.9,0
2018-9-13,4:00,0,0,17.43,68.85,15.8,0
2018-9-13,4:15,0,0,17.4,68.66,16.200001,0
2018-9-13,4:30,0,0,17.35,68.47,17.1,0
2018-9-13,4:45,0,0,17.31,68.26,16.4,0
2018-9-13,5:00,0,0,17.26,68.11,16.299999,0
2018-9-13,5:15,0,0,17.22,67.96,15.9,0
2018-9-13,5:30,0,0,17.19,67.82,15.9,0
2018-9-13,5:45,0,0,17.18,67.68,16.200001,0
2018-9-13,6:00,0,0,17.16,67.57,15.8,0
2018-9-13,6:15,2.18,0.5,17.16,67.54,15.6,0
2018-9-13,6:30,13.07,6.98,17.32,67.36,15.7,0.390775
2018-9-13,6:45,35.88,25.79,17.84,66.06,16,0.561295
2018-9-13,7:00,52.46,39.34,18.3,65.41,16.299999,0.987595
2018-9-13,7:15,81.97,66.09,18.97,64.39,17,1.60573
2018-9-13,7:30,99.21,80.27,19.66,64,17.6,1.740725
2018-9-13,7:45,140.29,120.74,20.14,62.44,17.799999,2.03203
2018-9-13,8:00,167.84,146.36,20.41,62.4,18.6,2.735425
2018-9-13,8:15,209.06,185,20.65,63.14,20,4.06406
2018-9-13,8:30,243.91,217.66,20.86,63.25,20.1,3.261195
2018-9-13,8:45,289.85,259.45,21.1,63.35,20.200001,3.39619
2018-9-13,9:00,341.86,309.61,21.36,63.48,21.200001,3.985905
2018-9-13,9:15,402.52,366.44,21.64,63.6,21.299999,4.170635
2018-9-13,9:30,452.61,413.49,21.93,63.55,21.200001,5.22928
2018-9-13,9:45,515.14,473.25,22.32,62.83,22,5.705315
2018-9-13,10:00,516.09,461.13,22.65,61.3,22.6,6.01083
2018-9-13,10:15,568.78,514.17,22.98,60.04,22.6,6.302135
2018-9-13,10:30,571.84,495.45,23.21,59.94,23,6.728435
2018-9-13,10:45,616.6,569.79,23.5,59.8,23,5.449535
2018-9-13,11:00,581.06,472.94,23.67,60.03,22.9,5.094285
2018-9-13,11:15,590.8,481.27,23.9,59.99,23.200001,5.776365
2018-9-13,11:30,579.61,452.22,24.09,59.91,23.4,6.23819
2018-9-13,11:45,564.7,372.35,24.29,59.26,23.4,5.3998
2018-9-13,12:00,558.23,424.75,24.49,57.79,23.299999,5.47085
2018-9-13,12:15,528.03,409.71,24.59,57.14,23.200001,5.00192
2018-9-13,12:30,528.32,289.65,24.69,56.78,23.700001,5.023235
2018-9-13,12:45,517.8,352.7,24.76,56.57,23.5,4.94508
2018-9-13,13:00,525.06,356.72,24.86,56.27,23.299999,4.19195
2018-9-13,13:15,494.76,308.67,24.94,55.99,23.200001,3.218565
2018-9-13,13:30,461.05,245.15,24.97,55.77,23.299999,3.218565
2018-9-13,13:45,439,242.83,25.04,55.43,23.1,3.45303
2018-9-13,14:00,402.99,191.12,25.07,55.1,23.200001,3.488555
2018-9-13,14:15,376.92,167.23,25.12,54.87,23.200001,3.65197
2018-9-13,14:30,376.35,185.58,25.17,54.66,23,3.72302
2018-9-13,14:45,373.72,207.05,25.22,54.43,23.299999,3.019625
2018-9-13,15:00,367.86,214.91,25.25,54.33,23.299999,2.48675
2018-9-13,15:15,297.47,121.95,25.14,54.65,23.4,2.564905
2018-9-13,15:30,277.16,111.69,25.13,54.73,23.5,2.124395
2018-9-13,15:45,266.31,153.87,25.17,54.62,23.700001,2.15992
2018-9-13,16:00,227.54,97.09,25.13,54.8,23.700001,1.939665
2018-9-13,16:15,200.59,78.91,25.08,55.06,23.6,1.52047
2018-9-13,16:30,181.25,95.41,25.01,55.45,23.799999,1.16522
2018-9-13,16:45,160.15,99.11,24.92,55.82,23.4,0.90944
2018-9-13,17:00,154.75,112.45,24.87,55.92,23.200001,0.717605
2018-9-13,17:15,111.31,76.36,24.65,56.82,22.6,0.447615
2018-9-13,17:30,90.67,63.9,24.51,59.07,22.5,0.262885
2018-9-13,17:45,65.12,48.7,24.21,62.05,22.200001,0.149205
2018-9-13,18:00,45.64,32.18,23.93,62.76,21.700001,0
2018-9-13,18:15,15.29,8.3,23.54,62.92,21.5,0
2018-9-13,18:30,1.3,0.16,23.18,63.53,21,0
2018-9-13,18:45,0,0,22.82,64.39,21,0
2018-9-13,19:00,0,0,22.52,65.09,20.700001,0
2018-9-13,19:15,0,0,22.3,65.49,20.6,0
2018-9-13,19:30,0,0,21.98,66.32,20.5,0
2018-9-13,19:45,0,0,21.78,66.58,20.200001,0
2018-9-13,20:00,0,0,21.65,66.52,20.1,0
2018-9-13,20:15,0,0,21.57,66.25,19.9,0
2018-9-13,20:30,0,0,21.45,66.15,19.799999,0
2018-9-13,20:45,0,0,21.46,65.58,19.799999,0
2018-9-13,21:00,0,0,21.61,64.46,19.700001,0
2018-9-13,21:15,0,0,21.47,64.57,19.5,0
2018-9-13,21:30,0,0,21.42,64.4,19.4,0
2018-9-13,21:45,0,0,21.45,64.01,19.299999,0
2018-9-13,22:00,0,0,21.41,63.96,19.5,0
2018-9-13,22:15,0,0,21.46,63.66,19.299999,0
2018-9-13,22:30,0,0,21.38,63.83,19.299999,0
2018-9-13,22:45,0,0,21.32,63.94,19.200001,0
2018-9-13,23:00,0,0,21.26,64.03,19,0
2018-9-13,23:15,0,0,21.06,64.71,19.1,0
2018-9-13,23:30,0,0,20.92,65.21,19,0
2018-9-13,23:45,0,0,20.87,65.35,19.4,0
2018-9-14,0:00,0,0,18.42,75.88,19.5,0
2018-9-14,0:15,0,0,18.33,75.32,19.1,0
2018-9-14,0:30,0,0,18.24,74.83,19,0
2018-9-14,0:45,0,0,18.25,73.74,19.1,0
2018-9-14,1:00,0,0,18.24,72.79,18.9,0
2018-9-14,1:15,0,0,18.4,71.07,19,0
2018-9-14,1:30,0,0,18.23,70.91,19,0
2018-9-14,1:45,0,0,18.44,69.37,18.9,0
2018-9-14,2:00,0,0,18.53,68.51,18.9,0
2018-9-14,2:15,0,0,18.66,67.56,18.700001,0
2018-9-14,2:30,0,0,18.71,66.99,18.700001,0
2018-9-14,2:45,0,0,18.66,66.85,18.799999,0
2018-9-14,3:00,0,0,18.59,66.71,18.9,0
2018-9-14,3:15,0,0,18.56,66.48,18.799999,0
2018-9-14,3:30,0,0,18.47,66.44,18.700001,0
2018-9-14,3:45,0,0,18.41,66.32,18.700001,0
2018-9-14,4:00,0,0,18.32,66.23,18.700001,0
2018-9-14,4:15,0,0,18.23,66.15,18.799999,0
2018-9-14,4:30,0,0,18.15,66.01,18.700001,0
2018-9-14,4:45,0,0,18.15,65.58,18.6,0
2018-9-14,5:00,0,0,18.2,65,18.5,0
2018-9-14,5:15,0,0,18.24,64.51,18.4,0
2018-9-14,5:30,0,0,18.32,63.95,18.5,0
2018-9-14,5:45,0,0,18.4,63.43,18.5,0
2018-9-14,6:00,0,0,18.46,63.05,18.4,0
2018-9-14,6:15,0.55,0,18.51,62.79,18.4,0
2018-9-14,6:30,2.33,0.75,18.58,62.7,18.4,0
2018-9-14,6:45,11.63,7.19,18.65,63.19,18.4,0
2018-9-14,7:00,14.34,8.39,18.8,62.88,18.4,0.15631
2018-9-14,7:15,38.13,28.78,19.3,62.1,18.5,0.36946
2018-9-14,7:30,63.6,51.61,19.75,61.9,18.5,0.603925
2018-9-14,7:45,79.39,66.73,20.13,61.47,18.6,0.88102
2018-9-14,8:00,100.1,84.83,20.43,61.37,18.9,1.02312
2018-9-14,8:15,108.04,91.16,20.68,60.09,19.4,1.158115
2018-9-14,8:30,123.89,108.99,20.93,60.25,19.799999,1.371265
2018-9-14,8:45,130.28,113.45,21.16,59.95,20.299999,1.428105
2018-9-14,9:00,123.33,105.91,21.28,59.48,20.799999,2.04624
2018-9-14,9:15,146.94,128.76,21.51,58.88,21.1,2.863315
2018-9-14,9:30,156.1,137.04,21.61,59.35,21,2.65727
2018-9-14,9:45,160.42,140.71,21.66,59.9,21.4,4.27721
2018-9-14,10:00,169.58,146.61,21.73,60.21,22,4.22037
2018-9-14,10:15,238.95,217.36,22.04,59.58,22.5,6.15293
2018-9-14,10:30,294.55,272.63,22.35,59.35,22.799999,5.193755
2018-9-14,10:45,340.24,315.61,22.59,59.5,23.299999,5.47085
2018-9-14,11:00,384.36,356.97,22.84,59.18,24.299999,6.799485
2018-9-14,11:15,426.18,396.39,22.99,58.6,25,7.211575
2018-9-14,11:30,454.37,422.91,23.15,59.25,25.700001,7.694715
2018-9-14,11:45,476.24,443.64,23.32,60.01,25.5,7.055265
2018-9-14,12:00,488.77,455.45,23.46,60.72,25.299999,9.186765
2018-9-14,12:15,497.1,463.32,23.61,60.48,25.6,12.31296
2018-9-14,12:30,502.91,468.72,23.76,59.87,25.299999,8.83862
2018-9-14,12:45,510.13,475.32,23.88,59.31,25.700001,9.847529
2018-9-14,13:00,522.99,487.13,24,58.67,26.4,8.078384
2018-9-14,13:15,536.18,499.02,24.11,57.92,25.299999,8.881249
2018-9-14,13:30,552.21,513.57,24.23,56.64,25.799999,6.76396
2018-9-14,13:45,559.23,519.34,24.33,55.6,25.5,6.998425
2018-9-14,14:00,566.27,525.24,24.41,54.74,25.200001,3.86512
2018-9-14,14:15,560.39,518.63,24.47,53.92,25,2.891735
2018-9-14,14:30,558.44,515.9,24.51,53.14,24.6,2.252285
2018-9-14,14:45,542.09,499.2,24.51,52.48,24.5,1.71941
2018-9-14,15:00,531.71,488.4,24.51,52.09,24.299999,1.513365
2018-9-14,15:15,503.66,460.51,24.47,52.03,24.299999,2.14571
2018-9-14,15:30,483.87,440.8,24.43,52.1,24.200001,2.181235
2018-9-14,15:45,443.76,401.58,24.36,52.44,24.6,2.167025
2018-9-14,16:00,414.3,372.9,24.29,52.94,24.6,2.00361
2018-9-14,16:15,364.51,324.81,24.16,53.67,24.799999,2.14571
2018-9-14,16:30,329.69,291.36,24.03,54.44,24.700001,2.25939
2018-9-14,16:45,275.94,239.98,23.85,55.36,24.700001,1.52047
2018-9-14,17:00,239.6,205.49,23.68,56.22,24.4,0.944965
2018-9-14,17:15,184.92,154.08,23.45,57.37,24.4,0.760235
2018-9-14,17:30,148.81,120.6,23.22,58.74,24.1,0.660765
2018-9-14,17:45,96.13,72.91,22.87,61.77,23.6,0.51156
2018-9-14,18:00,62.94,44.09,22.4,65.31,23.9,0.433405
2018-9-14,18:15,19.42,9.97,21.86,66.96,23.700001,0
2018-9-14,18:30,0.45,0.01,21.43,68.45,22.5,0
2018-9-14,18:45,0,0,21.08,69.94,21.700001,0
2018-9-14,19:00,0,0,20.85,70.86,20.9,0
2018-9-14,19:15,0,0,20.63,71.78,20.6,0
2018-9-14,19:30,0,0,20.4,72.79,20.5,0
2018-9-14,19:45,0,0,20.21,73.6,20.200001,0
2018-9-14,20:00,0,0,20.13,73.89,20,0
2018-9-14,20:15,0,0,20.02,74.28,20.1,0
2018-9-14,20:30,0,0,19.94,74.57,20.1,0
2018-9-14,20:45,0,0,19.81,75.07,19.9,0
2018-9-14,21:00,0,0,19.69,75.51,19.5,0
2018-9-14,21:15,0,0,19.57,75.83,19.299999,0
2018-9-14,21:30,0,0,19.34,76.58,19.1,0
2018-9-14,21:45,0,0,19.13,77.13,18.9,0
2018-9-14,22:00,0,0,19.06,76.81,19,0
2018-9-14,22:15,0,0,19.01,76.41,18.9,0
2018-9-14,22:30,0,0,18.97,75.94,18.799999,0
2018-9-14,22:45,0,0,18.92,75.48,18.700001,0
2018-9-14,23:00,0,0,18.95,74.6,18.700001,0
2018-9-14,23:15,0,0,18.93,73.9,18.700001,0
2018-9-14,23:30,0,0,18.92,73.15,18.9,0
2018-9-14,23:45,0,0,18.92,72.27,18.6,0
2018-9-15,0:00,0,0,19.07,54.58,19.299999,0
2018-9-15,0:15,0,0,19.11,54.05,18.700001,0
2018-9-15,0:30,0,0,19.19,53.52,18.299999,0
2018-9-15,0:45,0,0,19.17,53.41,18.200001,0
2018-9-15,1:00,0,0,19.24,53.07,18.299999,0
2018-9-15,1:15,0,0,19.24,53.05,18.1,0
2018-9-15,1:30,0,0,19.24,53.08,18.299999,0
2018-9-15,1:45,0,0,19.34,52.9,18.1,0
2018-9-15,2:00,0,0,19.38,52.85,18,0
2018-9-15,2:15,0,0,19.56,52.3,18.1,0
2018-9-15,2:30,0,0,19.57,52.36,18.4,0
2018-9-15,2:45,0,0,19.41,53.06,18.1,0
2018-9-15,3:00,0,0,19.08,54.44,18.200001,0
2018-9-15,3:15,0,0,18.64,56.35,18.299999,0
2018-9-15,3:30,0,0,18.41,57.49,18.4,0
2018-9-15,3:45,0,0,18.55,56.94,18.200001,0
2018-9-15,4:00,0,0,19.03,54.71,18.4,0
2018-9-15,4:15,0,0,19.52,52.27,18.799999,0
2018-9-15,4:30,0,0,19.85,50.34,19,0
2018-9-15,4:45,0,0,20.15,48.55,19,0
2018-9-15,5:00,0,0,20.22,47.42,18.6,0
2018-9-15,5:15,0,0,20.18,46.57,18.5,0
2018-9-15,5:30,0,0,20.08,45.98,18.5,0
2018-9-15,5:45,0,0,19.92,45.7,18.299999,0
2018-9-15,6:00,0,0,19.77,45.53,18.5,0
2018-9-15,6:15,0.48,0.02,19.59,45.62,18.5,0
2018-9-15,6:30,5.81,0.4,19.36,46.26,18.5,0.19894
2018-9-15,6:45,15.98,2.02,19.25,46.85,18.6,0.39788
2018-9-15,7:00,24.03,1.76,19.3,46.99,19.200001,0.348145
2018-9-15,7:15,32.24,5.91,19.28,47.34,19.4,0.29841
2018-9-15,7:30,18.39,11.76,19.3,47.13,19.6,0.518665
2018-9-15,7:45,44.63,36.88,19.52,47.04,19.5,0.902335
2018-9-15,8:00,30.05,20.74,19.61,46.46,20.200001,1.60573
2018-9-15,8:15,58.7,46.31,19.88,45.91,20.799999,1.655465
2018-9-15,8:30,80.11,65.26,20.09,45.34,21.1,3.019625
2018-9-15,8:45,84.08,66.61,20.16,44.97,21.4,3.374875
2018-9-15,9:00,117.46,99.11,20.5,44.26,22.1,3.957485
2018-9-15,9:15,107.3,89.18,20.5,44.35,21.9,2.849105
2018-9-15,9:30,86.99,67.07,20.63,44.23,22,3.687495
2018-9-15,9:45,118.65,84.48,21.06,43.65,22.200001,2.58622
2018-9-15,10:00,120.56,92.41,21.23,43.61,22,1.499155
2018-9-15,10:15,126.42,94.82,21.56,42.88,21.700001,2.081765
2018-9-15,10:30,168.19,143.24,21.94,41.7,21.799999,2.905945
2018-9-15,10:45,149.82,123.31,22.04,41.93,22.1,4.255895
2018-9-15,11:00,214.72,186.81,22.55,40.81,22.5,2.37307
2018-9-15,11:15,214.94,167.74,22.7,39.24,22.4,2.38728
2018-9-15,11:30,231.91,196.18,22.82,38.83,22.1,2.91305
2018-9-15,11:45,258.76,178.33,22.94,38.84,21,2.664375
2018-9-15,12:00,291.46,253.01,23.06,39.27,20.5,3.08357
2018-9-15,12:15,318.92,297.16,23.15,39.92,21.299999,1.80467
2018-9-15,12:30,345.91,322.32,23.22,40.67,20.6,1.43521
2018-9-15,12:45,372.03,343.56,23.27,41.31,20.5,1.29311
2018-9-15,13:00,414.81,386.26,23.36,41.79,21.1,2.28781
2018-9-15,13:15,446.34,414.7,23.42,42.3,20.9,1.271795
2018-9-15,13:30,497.82,462.71,23.52,42.57,21.299999,1.63415
2018-9-15,13:45,541.6,502.77,23.59,42.63,21.200001,1.74783
2018-9-15,14:00,580.47,538.19,23.63,42.47,21.4,2.28781
2018-9-15,14:15,589.24,545.09,23.61,42.49,21.6,2.24518
2018-9-15,14:30,580.54,536.07,23.58,42.62,21.299999,1.499155
2018-9-15,14:45,542.58,499.36,23.52,42.8,21.4,3.11199
2018-9-15,15:00,508.71,466.97,23.46,42.97,21.799999,3.531185
2018-9-15,15:15,463.36,423.35,23.38,43.21,21.9,4.227475
2018-9-15,15:30,433.73,394.8,23.3,43.41,22.200001,4.937975
2018-9-15,15:45,393.3,355.57,23.2,43.66,22.200001,4.76035
2018-9-15,16:00,367.87,330.75,23.11,43.9,22.6,4.596935
2018-9-15,16:15,325.65,289.82,22.98,44.23,22.200001,3.72302
2018-9-15,16:30,294.54,259.93,22.87,44.55,21.9,3.204355
2018-9-15,16:45,241.83,209.95,22.72,44.99,21.9,1.527575
2018-9-15,17:00,200.59,171.67,22.57,45.44,21.9,2.621745
2018-9-15,17:15,143.4,119.14,22.35,46.13,21.700001,1.17943
2018-9-15,17:30,104.77,84.59,22.13,47.26,21.299999,0.46893
2018-9-15,17:45,60.71,45.73,21.7,50.71,20.9,0.447615
2018-9-15,18:00,35.92,24.85,21.28,52.89,20.200001,0.15631
2018-9-15,18:15,9.29,4.52,20.91,52.8,19.299999,0
2018-9-15,18:30,0,0,20.6,52.82,18.9,0
2018-9-15,18:45,0,0,20.3,53.01,18.200001,0
2018-9-15,19:00,0,0,20.08,52.98,17.9,0
2018-9-15,19:15,0,0,19.87,53.09,18.5,0
2018-9-15,19:30,0,0,19.85,52.34,18.200001,0
2018-9-15,19:45,0,0,19.74,51.92,18.5,0
2018-9-15,20:00,0,0,19.57,51.84,18.6,0
2018-9-15,20:15,0,0,19.49,51.3,18.299999,0
2018-9-15,20:30,0,0,19.51,50.46,18,0
2018-9-15,20:45,0,0,19.53,49.6,17.5,0
2018-9-15,21:00,0,0,19.53,48.98,17.299999,0
2018-9-15,21:15,0,0,19.62,48.34,17.6,0
2018-9-15,21:30,0,0,19.66,47.86,17.6,0
2018-9-15,21:45,0,0,19.55,48.04,17.200001,0
2018-9-15,22:00,0,0,19.37,48.48,17.1,0
2018-9-15,22:15,0,0,19.3,48.51,17.200001,0
2018-9-15,22:30,0,0,19.21,48.52,17.299999,0
2018-9-15,22:45,0,0,19.01,48.85,17,0
2018-9-15,23:00,0,0,18.83,49.05,16.9,0
2018-9-15,23:15,0,0,18.68,49.18,17,0
2018-9-15,23:30,0,0,18.37,49.76,16.9,0
2018-9-15,23:45,0,0,18.23,49.72,16.5,0
2018-9-16,0:00,0,0,16.13,47.93,16.700001,0
2018-9-16,0:15,0,0,16.16,45.67,16.6,0
2018-9-16,0:30,0,0,16.14,43.87,16.700001,0
2018-9-16,0:45,0,0,16.16,42.19,16.6,0
2018-9-16,1:00,0,0,16.08,40.93,16.6,0
2018-9-16,1:15,0,0,15.99,39.82,16.5,0
2018-9-16,1:30,0,0,15.89,38.93,16.4,0
2018-9-16,1:45,0,0,15.83,38.13,16.4,0
2018-9-16,2:00,0,0,15.73,37.54,16.5,0
2018-9-16,2:15,0,0,15.65,37.04,16.299999,0
2018-9-16,2:30,0,0,15.5,36.88,16.200001,0
2018-9-16,2:45,0,0,15.42,36.7,16.200001,0
2018-9-16,3:00,0,0,15.34,36.63,16.1,0
2018-9-16,3:15,0,0,15.19,36.82,16.200001,0
2018-9-16,3:30,0,0,15.12,36.93,16,0
2018-9-16,3:45,0,0,15.04,37.15,16.200001,0
2018-9-16,4:00,0,0,15.08,37.16,16,0
2018-9-16,4:15,0,0,14.97,37.6,15.9,0
2018-9-16,4:30,0,0,14.89,38,16,0
2018-9-16,4:45,0,0,14.77,38.5,15.8,0
2018-9-16,5:00,0,0,14.6,39.08,15.5,0
2018-9-16,5:15,0,0,14.42,39.65,15.7,0
2018-9-16,5:30,0,0,14.19,40.18,15.4,0
2018-9-16,5:45,0,0,14.04,40.41,15.3,0
2018-9-16,6:00,0,0,13.8,40.77,14.9,0
2018-9-16,6:15,0.49,0.04,13.63,40.92,15.1,0
2018-9-16,6:30,7.35,3.66,13.66,41.2,15,0
