date,time,total irradiance,Direct irradiance,Thermometer shelters,Relative humidity of ground shelters,Total measured radiation,temperature,power
2018/7/31,13:15,42.85,25.9,32.94,59.26,975.351013,32.646561,8.0535
2018/7/31,13:30,42.3,25.6,32.8,59.74,912.964111,32.851471,15.64588
2018/7/31,13:45,185.66,11.3,33.55,55.77,888.613525,32.783539,14.24084
2018/7/31,14:00,169.02,0.63,33.56,55.94,859.701416,34.075321,14.05053
2018/7/31,14:15,295.76,255.93,34.11,54.65,820.904114,33.124432,13.77775
2018/7/31,14:30,292.44,271.68,34.23,54.42,374.105286,33.80537,10.42234
2018/7/31,14:45,280.22,259.76,34.31,54.23,707.496826,33.941509,12.10869
2018/7/31,15:00,271.41,251.16,34.38,54.02,399.986206,34.348888,11.12213
2018/7/31,15:15,256.88,236.99,34.45,53.89,654.974304,34.62019,10.48972
2018/7/31,15:30,247,227.33,34.51,53.76,625.316772,33.737579,11.45769
2018/7/31,15:45,232.49,213.08,34.54,53.67,528.263672,33.329411,10.08788
2018/7/31,16:00,226.09,206.53,34.57,53.61,468.88089,33.262081,4.607532
2018/7/31,16:15,215.25,195.52,34.56,53.64,415.976898,33.73941,4.054203
2018/7/31,16:30,212.15,191.81,34.55,53.67,300.284088,33.194462,3.092688
2018/7/31,16:45,201.37,180.59,34.51,53.78,132.821899,33.328079,2.474063
2018/7/31,17:00,198.08,176.45,34.47,53.89,169.734406,33.058441,3.457399
2018/7/31,17:15,183.92,161.85,34.38,54.11,187.620499,33.46777,2.976149
2018/7/31,17:30,176.03,153.34,34.3,54.3,175.440308,33.19585,3.013992
2018/7/31,17:45,152.76,130.48,34.17,54.6,136.2397,33.805771,2.40975
2018/7/31,18:00,135.27,113.56,34.06,54.87,98.94149,33.870781,1.703242
2018/7/31,18:15,102.27,82.78,33.89,55.33,69.256248,33.192032,1.187102
2018/7/31,18:30,78.65,61.43,33.73,56.02,50.989281,32.380329,0.860262
2018/7/31,18:45,45.86,32.78,33.43,58.51,34.24567,32.856789,0.566945
2018/7/31,19:00,26.42,16.87,33.08,60.6,19.025209,32.446911,0.294608
2018/7/31,19:15,5.39,2.02,32.69,61.35,6.468565,32.17762,0.089134
2018/7/31,19:30,0,0,32.41,61.72,0,31.767401,0
2018/7/31,19:45,0,0,32.16,62.38,0,31.29211,0
2018/7/31,20:00,0,0,31.96,62.94,0,30.747471,0
2018/7/31,20:15,0,0,31.77,63.52,0,30.681761,0
2018/7/31,20:30,0,0,31.55,64.34,0,30.20772,0
2018/7/31,20:45,0,0,31.28,65.52,0,30.342661,0
2018/7/31,21:00,0,0,30.95,67.05,0,30.48019,0
2018/7/31,21:15,0,0,30.63,68.67,0,29.73308,0
2018/7/31,21:30,0,0,30.33,70.37,0,30.344561,0
2018/7/31,21:45,0,0,30.05,71.93,0,29.80138,0
2018/7/31,22:00,0,0,29.84,73.23,0,29.258181,0
2018/7/31,22:15,0,0,29.66,74.26,0,29.122379,0
2018/7/31,22:30,0,0,29.51,75.13,0,29.529779,0
2018/7/31,22:45,0,0,29.34,75.99,0,29.32608,0
2018/7/31,23:00,0,0,29.2,76.61,0,28.51128,0
2018/7/31,23:15,0,0,29.09,77.02,0,28.51128,0
2018/7/31,23:30,0,0,28.97,77.38,0,28.57918,0
2018/7/31,23:45,0,0,28.84,77.75,0,28.71497,0
2018/8/1,0:00,0,0,27.34,81.85,0,28.64707,0
2018/8/1,0:15,0,0,27.2,82.51,0,28.85078,0
2018/8/1,0:30,0,0,27.1,83.01,0,28.51128,0
2018/8/1,0:45,0,0,26.96,83.71,0,28.57918,0
2018/8/1,1:00,0,0,26.83,84.35,0,28.443371,0
2018/8/1,1:15,0,0,26.72,84.9,0,28.375469,0
2018/8/1,1:30,0,0,26.64,85.29,0,28.375469,0
2018/8/1,1:45,0,0,26.56,85.74,0,28.10387,0
2018/8/1,2:00,0,0,26.48,86.13,0,28.17178,0
2018/8/1,2:15,0,0,26.42,86.44,0,28.30757,0
2018/8/1,2:30,0,0,26.34,86.82,0,28.30757,0
2018/8/1,2:45,0,0,26.28,87.11,0,28.035971,0
2018/8/1,3:00,0,0,26.21,87.46,0,27.560671,0
2018/8/1,3:15,0,0,26.12,87.85,0,27.492769,0
2018/8/1,3:30,0,0,26.01,88.41,0,27.492769,0
2018/8/1,3:45,0,0,25.91,88.9,0,27.42487,0
2018/8/1,4:00,0,0,25.81,89.4,0,27.35697,0
2018/8/1,4:15,0,0,25.71,89.84,0,27.28907,0
2018/8/1,4:30,0,0,25.62,90.27,0,27.35697,0
2018/8/1,4:45,0,0,25.53,90.72,0,27.42487,0
2018/8/1,5:00,0,0,25.44,91.13,0,27.42487,0
2018/8/1,5:15,0,0,25.35,91.59,0,27.35697,0
2018/8/1,5:30,0,0,25.26,92.03,3.423516,26.745871,0
2018/8/1,5:45,10.77,5.46,25.36,91.7,13.3141,26.81377,0.145024
2018/8/1,6:00,23.44,15.04,25.53,90.96,30.050421,27.085369,0.390298
2018/8/1,6:15,45.86,34.05,25.86,89.85,49.069359,27.628571,0.700096
2018/8/1,6:30,62.62,48.95,26.39,88.12,75.317978,28.17178,1.106711
2018/8/1,6:45,89.91,73.83,27.1,84.15,115.642998,28.85078,1.524141
2018/8/1,7:00,110.09,92.44,27.54,82.64,154.830994,28.916321,2.026445
2018/8/1,7:15,140.33,120.75,28.15,80.68,198.2164,29.122181,2.659399
2018/8/1,7:30,160.83,140.11,28.76,77.13,239.695602,29.866911,3.349117
2018/8/1,7:45,190.19,168.13,29.24,75.69,289.919189,30.40439,4.161938
2018/8/1,8:00,209.5,186.63,29.77,74.16,348.154205,30.33695,5.03136
2018/8/1,8:15,238.23,214.27,30.26,71.19,397.625,30.88142,5.860312
2018/8/1,8:30,258.14,233.4,30.65,70.11,457.745697,31.28371,6.83375
2018/8/1,8:45,287.08,261.3,31.03,67.94,496.55719,31.48682,7.532219
2018/8/1,9:00,306.68,280.19,31.35,66.9,541.456482,32.100231,8.251469
2018/8/1,9:15,335.24,307.72,31.67,65.01,576.843384,31.96225,8.982094
2018/8/1,9:30,354.45,326.24,31.94,64.19,625.928284,32.914421,9.598532
2018/8/1,9:45,371.55,343.18,32.23,63.26,612.610718,32.299541,10.36219
2018/8/1,10:00,364.23,337.08,32.51,62.06,664.0047,33.390339,11.32644
2018/8/1,10:15,355.18,329.56,32.83,60.14,783.169373,33.186039,11.11075
2018/8/1,10:30,353.87,328.82,33.1,59.05,710.906128,33.258331,10.41687
2018/8/1,10:45,381.3,354.95,33.36,58.25,833.849976,32.913502,10.50153
2018/8/1,11:00,417.47,389.03,33.63,57.41,826.230774,33.668251,10.70978
2018/8/1,11:15,445.54,415.71,33.91,56.48,868.127014,34.002838,13.24444
2018/8/1,11:30,438.21,409.14,34.19,55.35,874.235107,34.61869,13.05194
2018/8/1,11:45,407.52,380.78,34.5,53.72,904.34552,34.010368,14.40556
2018/8/1,12:00,376.74,352.14,34.75,52.52,682.468872,34.889851,13.88931
2018/8/1,12:15,367.06,343.19,34.98,51.76,388.626495,34.41431,13.71344
2018/8/1,12:30,368.44,344.5,35.21,50.9,359.694305,35.5033,10.48447
2018/8/1,12:45,364.22,340.51,35.44,49.96,460.174408,34.619541,13.39691
2018/8/1,13:00,351.26,328.31,35.67,49.05,931.746887,34.282139,6.069438
2018/8/1,13:15,333.91,311.6,35.78,48.67,921.469116,36.11499,12.52256
2018/8/1,13:30,322.22,290.8,35.6,50.03,855.233093,35.504921,10.95938
2018/8/1,13:45,4.57,0,33.61,56.49,314.01239,34.620731,8.974219
2018/8/1,14:00,4.9,0,32.79,60.87,800.844421,34.892471,6.396359
2018/8/1,14:15,8.54,0,32.5,62.89,833.938599,35.70573,11.41459
2018/8/1,14:30,9.96,0,32.55,62.66,771.88147,36.455292,10.73603
2018/8/1,14:45,526.93,488.51,34.89,54.31,727.725281,35.09758,10.18653
2018/8/1,15:00,538.04,497.95,35.31,52.09,599.477783,35.570332,12.14347
2018/8/1,15:15,494.42,456.18,35.53,50.86,245.123306,34.89101,5.370532
2018/8/1,15:30,429.57,395.41,35.72,50.02,575.134583,36.386539,10.30138
2018/8/1,15:45,342.64,314.05,35.87,49.3,550.395996,36.048111,9.218344
2018/8/1,16:00,272.24,248.69,35.98,48.73,474.265808,36.522179,8.348813
2018/8/1,16:15,203.96,178.62,35.97,48.61,194.881897,35.1647,2.732953
2018/8/1,16:30,93.16,0,35.66,49.33,365.407501,35.096569,4.948672
2018/8/1,16:45,49.2,0,35.32,50.45,290.778992,35.233311,5.566641
2018/8/1,17:00,56.01,40.28,35.15,51.47,270.226807,34.89389,5.142485
2018/8/1,17:15,22.75,10.14,34.52,54.02,185.348602,34.622292,3.67325
2018/8/1,17:30,14.6,0.4,34.07,55.89,170.498901,35.096569,3.061352
2018/8/1,17:45,39.65,3.3,34.32,55.63,136.628098,35.23193,2.331656
2018/8/1,18:00,17.55,0,33.87,57.45,102.759102,34.961651,1.731953
2018/8/1,18:15,25.94,4.32,33.58,59.62,69.646408,34.279949,1.203891
2018/8/1,18:30,47.21,36.76,33.43,60.8,48.714001,33.943062,0.788443
2018/8/1,18:45,28.38,20.16,33.03,62.47,32.348831,33.603779,0.495264
2018/8/1,19:00,16.3,9.78,32.55,65.04,17.12582,33.331539,0.241849
2018/8/1,19:15,1.07,0.04,32.04,67.54,5.707967,33.12336,0.064345
2018/8/1,19:30,0,0,30.57,74.9,0,32.71693,0
2018/8/1,19:45,0,0,30.07,76.9,0,32.24403,0
2018/8/1,20:00,0,0,30.5,73.86,0,32.2416,0
2018/8/1,20:15,0,0,30.76,71.75,0,31.76914,0
2018/8/1,20:30,0,0,30.95,70.51,0,31.698839,0
2018/8/1,20:45,0,0,31.07,69.62,0,30.885981,0
2018/8/1,21:00,0,0,31.04,70.46,0,30.953991,0
2018/8/1,21:15,0,0,30.79,73.04,0,31.56633,0
2018/8/1,21:30,0,0,30.05,77.26,0,31.29464,0
2018/8/1,21:45,0,0,29.81,78.73,0,30.817631,0
2018/8/1,22:00,0,0,30.01,77.15,0,31.02261,0
2018/8/1,22:15,0,0,30.06,76.8,0,31.15929,0
2018/8/1,22:30,0,0,29.99,76.99,0,30.140881,0
2018/8/1,22:45,0,0,29.78,76.72,0,30.072981,0
2018/8/1,23:00,0,0,29.6,77.44,0,30.072981,0
2018/8/1,23:15,0,0,29.43,78.18,0,30.140881,0
2018/8/1,23:30,0,0,29.24,79.05,0,29.86928,0
2018/8/1,23:45,0,0,29.05,79.97,0,30.005079,0
2018/8/2,0:00,0,0,28.23,77.47,0,29.86928,0
2018/8/2,0:15,0,0,28.09,78.18,0,28.98658,0
2018/8/2,0:30,0,0,28.03,78.6,0,29.258181,0
2018/8/2,0:45,0,0,27.95,79.04,0,29.93718,0
2018/8/2,1:00,0,0,27.8,79.67,0,29.665581,0
2018/8/2,1:15,0,0,27.74,79.94,0,29.257231,0
2018/8/2,1:30,0,0,27.59,80.52,0,29.122311,0
2018/8/2,1:45,0,0,27.51,80.84,0,29.258181,0
2018/8/2,2:00,0,0,27.48,80.92,0,29.05447,0
2018/8/2,2:15,0,0,27.37,81.3,0,28.85078,0
2018/8/2,2:30,0,0,27.29,81.49,0,28.91868,0
2018/8/2,2:45,0,0,27.23,81.62,0,28.98658,0
2018/8/2,3:00,0,0,27.15,81.84,0,28.91868,0
2018/8/2,3:15,0,0,27.06,82.13,0,28.71497,0
2018/8/2,3:30,0,0,26.95,82.51,0,28.30757,0
2018/8/2,3:45,0,0,26.82,83,0,28.17178,0
2018/8/2,4:00,0,0,26.69,83.53,0,28.17178,0
2018/8/2,4:15,0,0,26.53,84.16,0,28.443371,0
2018/8/2,4:30,0,0,26.37,84.76,0,28.17178,0
2018/8/2,4:45,0,0,26.21,85.36,0,27.832279,0
2018/8/2,5:00,0,0,26.05,86,0,27.628571,0
2018/8/2,5:15,0,0,25.89,86.65,0,27.76437,0
2018/8/2,5:30,0,0,25.74,87.28,3.043562,27.69647,0
2018/8/2,5:45,10.6,5.28,25.77,87.19,16.35828,27.492769,0.170136
2018/8/2,6:00,24.19,15.45,25.95,86.52,34.618038,27.628571,0.460346
2018/8/2,6:15,47.97,35.58,26.4,84.78,55.16077,28.239679,0.854547
2018/8/2,6:30,64.77,50.62,27.01,82.14,77.988167,29.39397,1.200281
2018/8/2,6:45,90.97,74.7,27.5,79.77,130.109207,29.52742,1.648609
2018/8/2,7:00,108.41,91.04,28.04,77.95,174.246201,29.935471,2.166063
2018/8/2,7:15,135.56,116.68,28.75,75.33,223.7258,30.54689,2.812195
2018/8/2,7:30,154.87,134.96,29.34,72.23,284.611908,31.15559,3.726406
2018/8/2,7:45,186.07,164.54,29.86,70.68,335.222809,31.284691,4.555469
2018/8/2,8:00,211.2,188.22,30.42,69.15,394.582092,31.96797,5.46536
2018/8/2,8:15,248.97,224.01,31.08,66.91,442.525604,32.577,6.464172
2018/8/2,8:30,278.82,252.2,31.69,63.8,500.362213,32.84898,7.365531
2018/8/2,8:45,318.45,289.95,32.17,62.57,536.51001,32.850651,8.4455
2018/8/2,9:00,347.21,317.39,32.65,61.29,620.601318,32.850842,9.272813
2018/8/2,9:15,384.54,353.1,33.22,58.42,650.280579,32.77898,10.01503
2018/8/2,9:30,408.7,376.3,33.6,57.13,682.674622,33.531139,10.72334
2018/8/2,9:45,429.95,397.24,34.03,54.74,684.627625,33.326099,11.69175
2018/8/2,10:00,421.96,390.63,34.32,53.22,755.433472,33.738819,11.8475
2018/8/2,10:15,400.55,371.74,34.66,50.98,780.175415,33.465111,12.67241
2018/8/2,10:30,364.82,339.06,34.9,50.09,828.901489,33.805981,13.25625
2018/8/2,10:45,339.82,316.39,35.16,49.04,866.953186,34.146839,13.41003
2018/8/2,11:00,323.8,301.77,35.42,47.68,882.173279,34.350689,13.63097
2018/8/2,11:15,322.14,300.59,35.64,47.01,918.350708,34.554131,14.02406
2018/8/2,11:30,323.84,302.36,35.85,46.58,836.916321,34.213509,13.7865
2018/8/2,11:45,328.56,307,36.05,46.19,962.556213,35.094349,13.22694
2018/8/2,12:00,330.94,309.32,36.25,45.75,980.86908,35.367271,12.93316
2018/8/2,12:15,332.99,311.33,36.45,45.19,451.042999,35.095139,14.29181
2018/8/2,12:30,333.34,311.67,36.64,44.46,579.321716,35.298679,15.40525
2018/8/2,12:45,293.48,34.26,36.74,43.6,376.446503,35.29977,7.440782
2018/8/2,13:00,242.65,2.87,36.7,43.14,430.496613,34.89254,8.325625
2018/8/2,13:15,229.78,1.2,36.75,42.75,413.368103,35.367451,12.25394
2018/8/2,13:30,238.07,1.41,36.89,42.28,535.170898,35.367741,6.125985
2018/8/2,13:45,260.35,30.26,37.09,41.72,846.90979,36.251438,12.50113
2018/8/2,14:00,272.44,41.6,37.26,41.25,819.884827,35.980259,11.88994
2018/8/2,14:15,298.32,245.09,37.44,40.82,744.900024,35.776169,12.69538
2018/8/2,14:30,292.74,272.03,37.54,40.58,422.503296,35.84341,9.420469
2018/8/2,14:45,280.12,259.72,37.61,40.41,680.572876,35.844421,11.25972
2018/8/2,15:00,270.92,250.75,37.67,40.22,639.845093,37.338291,10.51859
2018/8/2,15:15,255.96,236.18,37.7,40.04,325.822388,35.638439,10.19441
2018/8/2,15:30,245.27,225.77,37.74,39.83,527.177612,35.841389,8.750219
2018/8/2,15:45,228.24,209.22,37.75,39.67,508.145905,37.133041,8.601251
2018/8/2,16:00,216.28,197.59,37.77,39.54,450.200012,35.774422,8.085656
2018/8/2,16:15,197.51,179.4,37.74,39.54,398.523407,37.2691,6.891391
2018/8/2,16:30,184.52,166.83,37.72,39.57,360.460114,35.64027,5.589391
2018/8/2,16:45,164.45,147.45,37.65,39.73,317.448486,35.36832,5.695157
2018/8/2,17:00,150.75,134.26,37.59,39.91,254.643906,35.774479,4.559953
2018/8/2,17:15,129.86,114.23,37.48,40.22,234.086395,35.301121,3.955438
2018/8/2,17:30,115.8,100.81,37.39,40.53,176.985504,34.957611,3.225359
2018/8/2,17:45,94.67,80.78,37.23,40.98,138.917206,34.82513,2.424352
2018/8/2,18:00,80.68,67.63,37.1,41.42,111.892097,34.41853,1.945344
2018/8/2,18:15,60.05,48.49,36.87,42.22,78.778763,34.41444,1.338723
2018/8/2,18:30,46.72,36.35,36.61,43.32,43.766731,33.805771,0.672779
2018/8/2,18:45,27.82,19.7,36.07,46.06,22.453739,33.872978,0.31057
2018/8/2,19:00,16.41,10.28,35.59,47.92,14.84204,33.46714,0.180438
2018/8/2,19:15,2.81,0.91,35.2,48.25,4.185806,33.329891,0
2018/8/2,19:30,0,0,34.89,48.79,0,32.85239,0
2018/8/2,19:45,0,0,34.61,49.53,0,32.64999,0
2018/8/2,20:00,0,0,34.33,50.28,0,32.718491,0
2018/8/2,20:15,0,0,34.05,50.99,0,32.583439,0
2018/8/2,20:30,0,0,33.79,51.61,0,32.51643,0
2018/8/2,20:45,0,0,33.55,52.15,0,32.245708,0
2018/8/2,21:00,0,0,33.33,52.61,0,31.4967,0
2018/8/2,21:15,0,0,33.11,53.1,0,31.43014,0
2018/8/2,21:30,0,0,32.88,53.61,0,31.498831,0
2018/8/2,21:45,0,0,32.66,54.14,0,30.955681,0
2018/8/2,22:00,0,0,32.45,54.64,0,30.75045,0
2018/8/2,22:15,0,0,32.24,55.21,0,30.887659,0
2018/8/2,22:30,0,0,32.04,55.74,0,30.61618,0
2018/8/2,22:45,0,0,31.88,56.22,0,30.34267,0
2018/8/2,23:00,0,0,31.74,56.7,0,30.20859,0
2018/8/2,23:15,0,0,31.64,57.06,0,30.140881,0
2018/8/2,23:30,0,0,31.54,57.47,0,29.93718,0
2018/8/2,23:45,0,0,31.25,58.51,0,30.005079,0
2018/8/3,0:00,0,0,29.04,71.85,0,30.005079,0
2018/8/3,0:15,0,0,28.84,72.72,0,30.005079,0
2018/8/3,0:30,0,0,28.71,73.27,0,30.005079,0
2018/8/3,0:45,0,0,28.59,73.82,0,29.46188,0
2018/8/3,1:00,0,0,28.55,74.01,0,29.32608,0
2018/8/3,1:15,0,0,28.55,73.99,0,29.122379,0
2018/8/3,1:30,0,0,28.58,73.88,0,29.122379,0
2018/8/3,1:45,0,0,28.58,73.76,0,29.122379,0
2018/8/3,2:00,0,0,28.54,73.88,0,28.85078,0
2018/8/3,2:15,0,0,28.49,74.02,0,28.91868,0
2018/8/3,2:30,0,0,28.42,74.24,0,28.91868,0
2018/8/3,2:45,0,0,28.27,74.84,0,28.85078,0
2018/8/3,3:00,0,0,28.1,75.48,0,28.91868,0
2018/8/3,3:15,0,0,27.86,76.49,0,28.71497,0
2018/8/3,3:30,0,0,27.47,78.11,0,28.51128,0
2018/8/3,3:45,0,0,27.13,79.48,0,28.375469,0
2018/8/3,4:00,0,0,26.85,80.46,0,28.239679,0
2018/8/3,4:15,0,0,26.6,81.22,0,28.035971,0
2018/8/3,4:30,0,0,26.37,81.85,0,27.900181,0
2018/8/3,4:45,0,0,26.15,82.4,0,27.968069,0
2018/8/3,5:00,0,0,25.94,82.9,0,28.035971,0
2018/8/3,5:15,0,0,25.78,83.2,0,27.832279,0
2018/8/3,5:30,0,0,25.64,83.58,3.043484,27.76437,0
2018/8/3,5:45,8.15,3.94,25.61,83.72,12.55445,27.76437,0.131629
2018/8/3,6:00,20.82,13.15,25.79,83.16,29.29377,27.76437,0.359112
2018/8/3,6:15,45.05,33.27,26.27,81.47,48.314468,27.968069,0.682609
2018/8/3,6:30,64.25,50.08,26.87,79.03,70.380707,28.239679,0.992688
2018/8/3,6:45,93.23,76.45,27.39,76.96,113.752197,28.782881,1.536965
2018/8/3,7:00,112.58,94.45,27.99,74.99,154.844894,29.39397,2.004188
2018/8/3,7:15,141.09,121.36,28.74,72.4,203.1707,29.93597,2.699813
2018/8/3,7:30,159.72,139.12,29.37,69.5,238.949493,30.682461,3.336484
2018/8/3,7:45,188.38,166.52,29.94,67.79,289.181396,31.087681,4.116656
2018/8/3,8:00,208.86,186.08,30.55,66.05,343.975098,31.42746,4.909735
2018/8/3,8:15,240.85,216.66,31.24,63.85,405.997314,31.425289,5.963344
2018/8/3,8:30,264.62,239.32,31.79,61.43,456.984802,32.174831,6.863172
2018/8/3,8:45,297.39,270.76,32.33,59.92,509.1138,32.988899,7.88025
2018/8/3,9:00,319.21,291.72,32.88,58.51,575.321411,32.106281,8.853688
2018/8/3,9:15,347.17,318.79,33.45,56.82,616.035278,32.717049,9.443875
2018/8/3,9:30,363.77,334.94,33.9,55.04,670.066772,33.463421,10.12703
2018/8/3,9:45,386.26,356.89,34.32,53.96,705.878418,33.874352,10.97928
2018/8/3,10:00,398.71,369.13,34.68,52.6,747.78717,33.938808,11.70728
2018/8/3,10:15,414.3,384.54,34.96,51.42,788.553589,34.483639,12.27253
2018/8/3,10:30,421.22,391.53,35.22,50.31,824.740784,33.872131,12.78441
2018/8/3,10:45,432.87,403.09,35.47,49.56,862.828979,34.75716,13.34506
2018/8/3,11:00,431.62,402.34,35.69,48.99,817.924683,34.48539,13.54325
2018/8/3,11:15,415.64,387.92,35.93,48.1,889.127075,34.89175,14.28044
2018/8/3,11:30,381.58,356.37,36.16,47.15,964.900391,34.822449,14.76125
2018/8/3,11:45,353.06,329.97,36.4,46.41,963.383179,35.162392,15.04825
2018/8/3,12:00,337.75,315.77,36.61,45.82,921.513977,35.09565,14.96994
2018/8/3,12:15,334.82,313.12,36.81,45.3,986.22168,35.50193,15.31425
2018/8/3,12:30,334.77,313.08,37.02,44.72,965.286926,35.503429,14.99706
2018/8/3,12:45,323.8,284.36,37.19,43.95,956.532288,35.84383,14.86975
2018/8/3,13:00,314.21,282.48,37.31,43.37,905.527405,35.639091,15.16288
2018/8/3,13:15,292.19,100.04,37.42,42.58,926.842896,36.114559,15.02419
2018/8/3,13:30,280.3,59.39,37.48,42.17,889.540771,36.113392,14.58581
2018/8/3,13:45,306.03,257.97,37.63,41.74,845.767883,36.043282,14.02538
2018/8/3,14:00,318.21,296.58,37.78,41.37,845.767883,37.066292,14.30647
2018/8/3,14:15,323.46,301.01,37.87,41.05,331.912506,35.369171,12.88941
2018/8/3,14:30,339.93,315.94,37.97,40.61,758.983521,36.183998,11.71844
2018/8/3,14:45,350.76,325.29,38.07,40.11,740.332397,35.503021,12.509
2018/8/3,15:00,353.45,327.21,38.19,39.58,233.100006,35.77589,6.86525
2018/8/3,15:15,329.97,304.53,38.27,39.1,523.371216,36.454151,8.63625
2018/8/3,15:30,300.28,276.47,38.37,38.54,461.708588,35.161701,3.357375
2018/8/3,15:45,266.07,243.93,38.42,37.96,527.938782,36.045292,8.7395
2018/8/3,16:00,250.63,229.01,38.48,37.44,476.172699,35.84193,8.550282
2018/8/3,16:15,238.78,216.91,38.47,37.06,415.271301,36.0471,6.302734
2018/8/3,16:30,239.7,216.74,38.46,36.69,380.630615,35.706951,6.894125
2018/8/3,16:45,232.35,208.36,38.41,36.41,333.807007,35.83902,5.917844
2018/8/3,17:00,232.8,207.36,38.35,36.13,282.793488,35.500759,5.100484
2018/8/3,17:15,219.83,193.38,38.25,35.97,233.317307,35.500648,4.207328
2018/8/3,17:30,215.72,187.8,38.14,35.85,190.681198,35.164249,3.362133
2018/8/3,17:45,194,165.53,37.97,35.98,142.724899,35.16497,2.408
2018/8/3,18:00,179.85,150.73,37.79,36.33,100.855301,34.687241,1.633406
2018/8/3,18:15,141.96,114.54,37.47,37.35,63.55748,34.416241,1.071848
2018/8/3,18:30,113.87,88.48,37.02,38.93,46.050259,33.940262,0.734535
2018/8/3,18:45,67.95,47.95,36.27,41.6,29.6847,33.462811,0.440262
2018/8/3,19:00,39.5,24.55,35.61,43.42,17.505911,32.921909,0.244269
2018/8/3,19:15,5.78,1.7,34.98,43.95,4.947045,32.377972,0.071839
2018/8/3,19:30,0,0,34.49,44.22,0,32.443619,0
2018/8/3,19:45,0,0,34.05,44.47,0,31.70084,0
2018/8/3,20:00,0,0,33.63,44.68,0,31.63451,0
2018/8/3,20:15,0,0,33.2,45.07,0,31.22728,0
2018/8/3,20:30,0,0,32.82,45.45,0,30.61618,0
2018/8/3,20:45,0,0,32.46,45.91,0,30.61618,0
2018/8/3,21:00,0,0,32.13,46.37,0,30.480379,0
2018/8/3,21:15,0,0,31.82,46.88,0,30.34458,0
2018/8/3,21:30,0,0,31.52,47.4,0,30.75198,0
2018/8/3,21:45,0,0,31.23,47.98,0,30.34458,0
2018/8/3,22:00,0,0,30.94,48.58,0,30.480379,0
2018/8/3,22:15,0,0,30.69,49.09,0,30.27668,0
2018/8/3,22:30,0,0,30.45,49.6,0,30.20878,0
2018/8/3,22:45,0,0,30.22,50.14,0,29.733471,0
2018/8/3,23:00,0,0,30.02,50.68,0,29.529779,0
2018/8/3,23:15,0,0,29.83,51.27,0,29.39397,0
2018/8/3,23:30,0,0,29.65,51.94,0,29.32608,0
2018/8/3,23:45,0,0,29.45,52.71,0,29.122379,0
2018/8/4,0:00,0,0,27.97,71.13,0,29.05447,0
2018/8/4,0:15,0,0,27.72,72.1,0,28.71497,0
2018/8/4,0:30,0,0,27.53,72.79,0,28.85078,0
2018/8/4,0:45,0,0,27.3,73.56,0,28.443371,0
2018/8/4,1:00,0,0,27.17,73.84,0,27.968069,0
2018/8/4,1:15,0,0,27.11,73.88,0,28.035971,0
2018/8/4,1:30,0,0,27.1,73.77,0,28.035971,0
2018/8/4,1:45,0,0,27.05,73.83,0,27.76437,0
2018/8/4,2:00,0,0,26.97,74.01,0,27.76437,0
2018/8/4,2:15,0,0,26.86,74.3,0,27.968069,0
2018/8/4,2:30,0,0,26.71,74.7,0,27.628571,0
2018/8/4,2:45,0,0,26.56,75.11,0,27.492769,0
2018/8/4,3:00,0,0,26.4,75.53,0,27.017469,0
2018/8/4,3:15,0,0,26.22,75.98,0,27.22117,0
2018/8/4,3:30,0,0,26.05,76.4,0,27.35697,0
2018/8/4,3:45,0,0,25.91,76.72,0,27.085369,0
2018/8/4,4:00,0,0,25.75,77.11,0,26.745871,0
2018/8/4,4:15,0,0,25.56,77.64,0,26.54217,0
2018/8/4,4:30,0,0,25.34,78.41,0,26.270571,0
2018/8/4,4:45,0,0,25.07,79.45,0,26.47427,0
2018/8/4,5:00,0,0,24.8,80.62,0,26.54217,0
2018/8/4,5:15,0,0,24.55,81.68,0,26.610069,0
2018/8/4,5:30,0,0,24.32,82.66,2.282376,26.47427,0
2018/8/4,5:45,16.74,7.98,24.29,82.89,12.17241,26.677971,0.132193
2018/8/4,6:00,41.56,26.17,24.4,82.57,26.246811,26.88167,0.336595
2018/8/4,6:15,86.15,63.63,24.74,81.49,42.984032,26.94957,0.604762
2018/8/4,6:30,118.67,92.54,25.29,79.77,64.666656,27.42487,0.941199
2018/8/4,6:45,169.8,139.32,26.2,75.73,124.010696,27.76437,1.41843
2018/8/4,7:00,204.84,171.95,26.75,72.36,171.951904,28.239679,2.029672
2018/8/4,7:15,258.07,222.1,27.37,70.76,218.750504,28.85078,2.683406
2018/8/4,7:30,293.7,255.95,28.09,68.33,269.362701,29.258181,3.508148
2018/8/4,7:45,346.91,306.8,28.76,64.56,317.325897,29.733471,4.352359
2018/8/4,8:00,382.02,340.52,29.31,63.32,363.378387,30.41057,5.233047
2018/8/4,8:15,433.67,390.27,29.97,61.86,425.022186,30.67963,6.226938
2018/8/4,8:30,467.23,422.69,30.68,59.86,480.956512,31.29237,7.284594
2018/8/4,8:45,515.96,469.88,31.32,56.57,520.52887,31.355709,8.142094
2018/8/4,9:00,547.18,500.19,31.85,55.35,580.648376,31.76791,8.740156
2018/8/4,9:15,591.92,543.65,32.43,54.13,617.176819,32.515652,9.657594
2018/8/4,9:30,620.19,571.14,33,52.42,657.510071,32.446079,10.24866
2018/8/4,9:45,659.96,609.88,33.5,50.28,693.65802,32.85503,10.97206
