date,time,total irradiance,Direct irradiance,Thermometer shelters,Relative humidity of ground shelters,temperature,power
2018-7-2,18:15,184.05,152.75,34.61,26.93,32,1.449006
2018-7-2,18:30,155.82,128.74,34.44,27.33,31.799999,0.916091
2018-7-2,18:45,112.44,88.84,34.12,28.11,31.799999,0.645476
2018-7-2,19:00,84.53,63.81,33.64,29.37,31.6,0.402474
2018-7-2,19:15,45.47,30.4,32.76,31.51,31.5,0.230532
2018-7-2,19:30,22.89,12.86,31.97,33.28,31.1,0.095274
2018-7-2,19:45,0.35,0.01,31.3,34.43,30.9,0
2018-7-2,20:00,0,0,30.85,35.56,30.4,0
2018-7-2,20:15,0,0,30.5,36.61,30.299999,0
2018-7-2,20:30,0,0,30.2,37.6,30.299999,0
2018-7-2,20:45,0,0,29.91,38.56,30,0
2018-7-2,21:00,0,0,29.49,39.79,29.700001,0
2018-7-2,21:15,0,0,29.04,41.2,29.700001,0
2018-7-2,21:30,0,0,28.65,42.77,29.6,0
2018-7-2,21:45,0,0,28.3,44.53,29.6,0
2018-7-2,22:00,0,0,28.02,46.27,29.5,0
2018-7-2,22:15,0,0,27.82,47.71,29.1,0
2018-7-2,22:30,0,0,27.74,48.59,29,0
2018-7-2,22:45,0,0,27.78,48.95,28.9,0
2018-7-2,23:00,0,0,27.77,49.21,28.6,0
2018-7-2,23:15,0,0,27.76,49.32,28.299999,0
2018-7-2,23:30,0,0,27.71,49.49,28.1,0
2018-7-2,23:45,0,0,27.64,49.7,28,0
2018-7-3,0:00,0,0,25.27,58.21,27.9,0
2018-7-3,0:15,0,0,25.04,59.35,28,0
2018-7-3,0:30,0,0,24.93,60.1,28,0
2018-7-3,0:45,0,0,24.87,60.69,27.6,0
2018-7-3,1:00,0,0,24.79,61.31,27.799999,0
2018-7-3,1:15,0,0,24.7,62.08,27.799999,0
2018-7-3,1:30,0,0,24.6,62.88,27.6,0
2018-7-3,1:45,0,0,24.64,63.19,27.299999,0
2018-7-3,2:00,0,0,24.66,63.57,27.200001,0
2018-7-3,2:15,0,0,24.73,63.7,27.4,0
2018-7-3,2:30,0,0,24.85,63.64,27.1,0
2018-7-3,2:45,0,0,25.04,63.26,26.700001,0
2018-7-3,3:00,0,0,25.2,62.89,26.6,0
2018-7-3,3:15,0,0,25.37,62.45,26.9,0
2018-7-3,3:30,0,0,25.42,62.48,26.6,0
2018-7-3,3:45,0,0,25.32,63.24,26.299999,0
2018-7-3,4:00,0,0,25.1,64.69,26.1,0
2018-7-3,4:15,0,0,24.79,66.61,26.1,0
2018-7-3,4:30,0,0,24.53,68.23,26.1,0
2018-7-3,4:45,0,0,24.39,69.19,26,0
2018-7-3,5:00,0,0,24.2,70.04,25.9,0
2018-7-3,5:15,1.03,0.16,24.11,70.26,25.799999,0
2018-7-3,5:30,4.03,1.96,24.09,70.19,25.9,0
2018-7-3,5:45,7.39,3.91,24.07,70.24,25.799999,0.081814
2018-7-3,6:00,10.94,6.98,24.21,69.61,25.799999,0.107909
2018-7-3,6:15,22.83,16.55,24.42,68.95,25.5,0.252734
2018-7-3,6:30,39.35,31,24.88,67.29,25.4,0.337155
2018-7-3,6:45,47.38,37.26,25.26,65.63,25.5,0.674738
2018-7-3,7:00,72.25,58.54,25.83,63.52,25.299999,0.939118
2018-7-3,7:15,82.4,62.91,26.24,61.29,25.200001,2.361798
2018-7-3,7:30,82.67,61.2,26.55,60.15,25.6,2.149575
2018-7-3,7:45,88.63,68.3,26.87,58.82,26.200001,4.022103
2018-7-3,8:00,94.25,72.01,27.06,58.16,26.700001,4.088907
2018-7-3,8:15,93.58,72.54,27.12,58.04,27.1,4.309938
2018-7-3,8:30,122.85,102.47,27.33,57.51,27.299999,2.89765
2018-7-3,8:45,122.84,99.15,27.42,57.38,27.200001,3.770425
2018-7-3,9:00,135.32,83.33,27.57,57.13,27.700001,7.11967
2018-7-3,9:15,121.23,67.29,27.53,57.48,28,4.709311
2018-7-3,9:30,123.76,76.54,27.57,57.63,27.6,4.200874
2018-7-3,9:45,113.53,89.79,27.58,57.87,27.700001,6.376907
2018-7-3,10:00,121.56,97.99,27.6,58.11,28.4,8.376512
2018-7-3,10:15,166.27,139.16,27.92,57.22,28.299999,9.117659
2018-7-3,10:30,191.46,162.11,28.29,55.93,29,9.259216
2018-7-3,10:45,185.5,151.25,28.45,55.15,29.299999,8.726631
2018-7-3,11:00,142.03,92.31,28.5,54.86,29.1,8.161782
2018-7-3,11:15,280.15,246.97,29.32,52.37,29.200001,5.623225
2018-7-3,11:30,275.16,236.04,29.8,50.86,29.4,4.425336
2018-7-3,11:45,293.39,248.59,30.32,49.3,29.5,9.706656
2018-7-3,12:00,296.36,230.65,30.79,47.43,29.9,11.43525
2018-7-3,12:15,337.01,255.02,31.3,45.27,30.5,11.9967
2018-7-3,12:30,349.13,252.59,31.66,44.2,30.6,10.13928
2018-7-3,12:45,374.08,265.54,32.03,43.17,30.5,7.129271
2018-7-3,13:00,410.1,313.46,32.39,42.11,30.6,9.281353
2018-7-3,13:15,441.25,319.04,32.7,40.87,30.799999,10.49382
2018-7-3,13:30,481.24,401.21,32.98,39.76,31.1,11.40559
2018-7-3,13:45,501.65,391.48,33.19,39.04,31.4,9.388603
2018-7-3,14:00,538.25,438.06,33.39,38.36,31.299999,5.434986
2018-7-3,14:15,580.26,511.37,33.6,37.72,31.1,8.885708
2018-7-3,14:30,607.05,546.27,33.77,37.15,31.5,9.604586
2018-7-3,14:45,629.29,554.09,33.95,36.57,31.4,7.216924
2018-7-3,15:00,636.87,578.4,34.12,36.03,31.6,4.967489
2018-7-3,15:15,606.26,547.44,34.24,35.62,31.6,4.891381
2018-7-3,15:30,563.11,496.38,34.33,35.28,31.299999,5.490574
2018-7-3,15:45,542.53,497.59,34.43,34.91,31.1,3.332025
2018-7-3,16:00,504.71,456.28,34.49,34.67,31.6,2.991076
2018-7-3,16:15,461.85,421.39,34.52,34.5,31.700001,2.682458
2018-7-3,16:30,428.18,388.87,34.55,34.37,31.5,2.595629
2018-7-3,16:45,380.62,337.15,34.53,34.34,31.700001,2.951357
2018-7-3,17:00,369.45,332.06,34.55,34.25,31.700001,2.860305
2018-7-3,17:15,331.59,292.13,34.5,34.3,31.799999,2.304066
2018-7-3,17:30,306.84,270.32,34.46,34.35,31.799999,1.707448
2018-7-3,17:45,263.34,229.32,34.36,34.5,31.700001,1.5456
2018-7-3,18:00,233.51,201.46,34.27,34.63,31.700001,1.385402
2018-7-3,18:15,187.96,158.55,34.13,34.89,31.700001,0.872082
2018-7-3,18:30,158.12,130.63,34,35.15,31.5,0.576495
2018-7-3,18:45,114.29,90.29,33.79,35.67,31.200001,0.568083
2018-7-3,19:00,86.54,65.31,33.49,37.23,30.9,0.245278
2018-7-3,19:15,47.13,31.48,32.93,38.66,30.6,0.182697
2018-7-3,19:30,24.08,13.48,32.48,39.43,30.299999,0.006334
2018-7-3,19:45,0.28,0,31.97,40.12,29.9,0
2018-7-3,20:00,0,0,31.61,40.83,29.700001,0
2018-7-3,20:15,0,0,31.34,41.32,29.5,0
2018-7-3,20:30,0,0,31.16,41.65,29.299999,0
2018-7-3,20:45,0,0,30.99,41.97,29,0
2018-7-3,21:00,0,0,30.75,42.6,28.9,0
2018-7-3,21:15,0,0,30.56,43.02,28.799999,0
2018-7-3,21:30,0,0,30.36,43.49,28.700001,0
2018-7-3,21:45,0,0,30.04,44.34,28.6,0
2018-7-3,22:00,0,0,29.66,45.37,28.4,0
2018-7-3,22:15,0,0,29.29,46.44,28.299999,0
2018-7-3,22:30,0,0,28.88,47.63,28.299999,0
2018-7-3,22:45,0,0,28.47,48.89,28.299999,0
2018-7-3,23:00,0,0,28.1,50.09,28.299999,0
2018-7-3,23:15,0,0,27.74,51.25,28.200001,0
2018-7-3,23:30,0,0,27.43,52.29,28.200001,0
2018-7-3,23:45,0,0,27.24,52.91,28.1,0
2018-7-4,0:00,0,0,25.23,59.34,28,0
2018-7-4,0:15,0,0,25.19,59.19,27.9,0
2018-7-4,0:30,0,0,25.18,59.01,27.700001,0
2018-7-4,0:45,0,0,25.14,58.93,27.200001,0
2018-7-4,1:00,0,0,25.06,59.01,27.299999,0
2018-7-4,1:15,0,0,25.01,59.01,27.200001,0
2018-7-4,1:30,0,0,24.95,59.06,27.200001,0
2018-7-4,1:45,0,0,24.92,59.04,26.700001,0
2018-7-4,2:00,0,0,24.89,59.02,26.5,0
2018-7-4,2:15,0,0,24.89,58.93,26.299999,0
2018-7-4,2:30,0,0,24.86,58.92,26.4,0
2018-7-4,2:45,0,0,24.81,58.97,26.4,0
2018-7-4,3:00,0,0,24.74,59.12,26.299999,0
2018-7-4,3:15,0,0,24.6,59.42,26,0
2018-7-4,3:30,0,0,24.47,59.72,26.200001,0
2018-7-4,3:45,0,0,24.34,60.03,26.4,0
2018-7-4,4:00,0,0,24.27,60.1,26.299999,0
2018-7-4,4:15,0,0,24.22,60.07,25.700001,0
2018-7-4,4:30,0,0,24.15,60.13,25.4,0
2018-7-4,4:45,0,0,24.02,60.36,25.6,0
2018-7-4,5:00,0,0,23.81,60.86,25.5,0
2018-7-4,5:15,3.94,0.54,23.61,61.35,25.5,0
2018-7-4,5:30,15.11,3.12,23.5,61.55,25.5,0.137039
2018-7-4,5:45,38.96,15.95,23.62,61.25,25.6,0.3872
2018-7-4,6:00,57.64,28.43,23.92,60.15,25.6,0.751307
2018-7-4,6:15,86.49,37.14,24.37,58.89,26,1.033666
2018-7-4,6:30,106.03,45.72,25.08,57.38,26.299999,0.989295
2018-7-4,6:45,136.91,53.65,25.63,55.55,26.4,1.039868
2018-7-4,7:00,156.95,57.81,26.12,54.07,26.5,1.411794
2018-7-4,7:15,198.84,89.61,26.66,52.65,26.700001,1.964041
2018-7-4,7:30,215.49,78.02,27.28,51.2,27.200001,1.717872
2018-7-4,7:45,270.28,146.93,28.04,49.19,27.5,1.86659
2018-7-4,8:00,308.64,197.38,28.7,47.13,27.799999,3.784544
2018-7-4,8:15,329.17,209.14,29.29,45.6,28.4,3.335093
2018-7-4,8:30,350.73,179.04,29.93,44.17,28.6,3.180371
2018-7-4,8:45,369,157.82,30.58,42.77,28.799999,3.443101
2018-7-4,9:00,386.15,166.21,31.19,41.29,28.9,3.379068
2018-7-4,9:15,420.53,187.58,31.8,39.34,29.299999,8.105831
2018-7-4,9:30,449.99,204.1,32.31,37.97,29.799999,6.663555
2018-7-4,9:45,506.14,310.2,32.87,36.7,30.200001,8.195827
2018-7-4,10:00,552.35,377.62,33.41,35.41,30.4,4.972339
2018-7-4,10:15,602.69,445.14,33.97,33.84,30.299999,7.043662
2018-7-4,10:30,649.87,541.91,34.51,31.98,30.5,5.148998
2018-7-4,10:45,685.46,583.99,34.96,30.86,30.4,4.864066
2018-7-4,11:00,710.41,631.31,35.38,29.83,30.9,11.7186
2018-7-4,11:15,740.65,680.51,35.79,28.7,31.6,7.066293
2018-7-4,11:30,754.6,702.81,36.15,27.88,31.700001,6.57313
2018-7-4,11:45,762.76,693.42,36.47,27.31,31.799999,11.05531
2018-7-4,12:00,774.82,722.5,36.76,26.79,31.9,6.494186
2018-7-4,12:15,786.77,737.77,37.02,26.36,32,9.899646
2018-7-4,12:30,801.44,751.59,37.25,26,32.299999,13.11482
2018-7-4,12:45,818.5,767.5,37.43,25.72,32.200001,7.52419
2018-7-4,13:00,833.99,781.85,37.59,25.52,32.700001,6.673122
2018-7-4,13:15,837.72,784.92,37.73,25.36,33.299999,7.787613
2018-7-4,13:30,832.14,779.3,37.85,25.22,32.799999,5.863687
2018-7-4,13:45,805.37,753.52,37.95,25.11,33.599998,7.602309
2018-7-4,14:00,770.13,719.98,38.05,25,33.700001,11.83673
2018-7-4,14:15,720.87,673.01,38.13,24.89,34,11.59294
2018-7-4,14:30,683.91,637.82,38.22,24.77,34.200001,10.97339
2018-7-4,14:45,650.65,605.65,38.28,24.65,34.900002,10.93084
2018-7-4,15:00,638.5,593.47,38.34,24.5,34,10.36091
2018-7-4,15:15,620.43,575.19,38.38,24.36,34.700001,9.193369
2018-7-4,15:30,606.81,561.44,38.41,24.21,34.5,8.751209
2018-7-4,15:45,565.25,521.18,38.39,24.09,34.200001,7.723909
2018-7-4,16:00,520.12,478.28,38.39,23.95,34.5,7.879852
2018-7-4,16:15,456.22,417.54,38.34,23.84,34.200001,5.941443
2018-7-4,16:30,414.27,377.74,38.31,23.73,34.299999,4.568776
2018-7-4,16:45,376.18,340.77,38.24,23.67,34.700001,5.56391
2018-7-4,17:00,364.79,328.77,38.19,23.61,34.5,4.477493
2018-7-4,17:15,342.22,305.6,38.08,23.63,34.900002,3.77313
2018-7-4,17:30,328.72,291.35,37.97,23.69,34.599998,2.854334
2018-7-4,17:45,289.15,252.75,37.79,23.86,34.799999,1.846235
2018-7-4,18:00,258.77,223.57,37.63,24.07,34.700001,1.556718
2018-7-4,18:15,208.18,175.77,37.39,24.4,34.200001,0.968082
2018-7-4,18:30,174.49,144.29,37.17,24.79,33.900002,0.678697
2018-7-4,18:45,125.35,99.14,36.8,25.59,33.700001,0.433946
2018-7-4,19:00,94.06,71.1,36.21,27.26,33.200001,0.592627
2018-7-4,19:15,50.72,33.96,35.3,29.09,32.900002,0.360083
2018-7-4,19:30,25.66,14.42,34.64,30.08,32.700001,0.14588
2018-7-4,19:45,0.18,0,34.04,30.76,32.400002,0
2018-7-4,20:00,0,0,33.53,31.6,32,0
2018-7-4,20:15,0,0,33.06,32.53,31.5,0
2018-7-4,20:30,0,0,32.41,34.07,31.200001,0
2018-7-4,20:45,0,0,31.66,36.07,31.200001,0
2018-7-4,21:00,0,0,30.99,37.91,30.700001,0
2018-7-4,21:15,0,0,30.39,39.42,30.200001,0
2018-7-4,21:30,0,0,29.9,40.57,29.700001,0
2018-7-4,21:45,0,0,29.55,41.38,29.799999,0
2018-7-4,22:00,0,0,29.3,41.96,29.700001,0
2018-7-4,22:15,0,0,29.2,42.15,29.4,0
2018-7-4,22:30,0,0,29.04,42.52,29.1,0
2018-7-4,22:45,0,0,28.85,42.99,28.700001,0
2018-7-4,23:00,0,0,28.65,43.43,28.5,0
2018-7-4,23:15,0,0,28.36,44.13,28.200001,0
2018-7-4,23:30,0,0,28.08,44.82,27.4,0
2018-7-4,23:45,0,0,27.81,45.5,27.6,0
2018-7-5,0:00,0,0,25.79,53.41,27.700001,0
2018-7-5,0:15,0,0,25.62,53.93,27.6,0
2018-7-5,0:30,0,0,25.51,54.22,27.5,0
2018-7-5,0:45,0,0,25.42,54.45,27.200001,0
2018-7-5,1:00,0,0,25.34,54.59,27,0
2018-7-5,1:15,0,0,25.3,54.6,27.299999,0
2018-7-5,1:30,0,0,25.31,54.48,26.200001,0
2018-7-5,1:45,0,0,25.33,54.33,26.4,0
2018-7-5,2:00,0,0,25.33,54.24,26.200001,0
2018-7-5,2:15,0,0,25.28,54.3,26.5,0
2018-7-5,2:30,0,0,25.23,54.36,26.9,0
2018-7-5,2:45,0,0,25.19,54.41,26.5,0
2018-7-5,3:00,0,0,25.15,54.47,26.200001,0
2018-7-5,3:15,0,0,25.12,54.51,25.700001,0
2018-7-5,3:30,0,0,25.07,54.61,25,0
2018-7-5,3:45,0,0,24.99,54.78,24.799999,0
2018-7-5,4:00,0,0,24.91,54.94,24.200001,0
2018-7-5,4:15,0,0,24.82,55.12,24,0
2018-7-5,4:30,0,0,24.72,55.27,23.9,0
2018-7-5,4:45,0,0,24.64,55.33,24.299999,0
2018-7-5,5:00,0,0,24.57,55.37,24.299999,0
2018-7-5,5:15,5.29,1.54,24.52,55.41,24,0
2018-7-5,5:30,24.2,13.42,24.61,55.28,24.299999,0.184082
2018-7-5,5:45,61.83,43.26,25,54.6,24.799999,0.495439
2018-7-5,6:00,91.49,68.77,25.54,52.99,24.700001,0.824478
2018-7-5,6:15,138.79,111.46,26.18,51.57,25.200001,1.773427
2018-7-5,6:30,171.71,141.78,26.94,50.32,26,1.234342
2018-7-5,6:45,222.52,189.28,27.81,47.75,25.9,1.912643
2018-7-5,7:00,257.33,222.12,28.4,46.23,26,1.843563
2018-7-5,7:15,310,272.19,29.1,44.32,26.5,2.768066
2018-7-5,7:30,345.36,305.98,29.67,42.71,27.4,3.378541
2018-7-5,7:45,397.48,356.05,30.24,41.37,28.200001,3.580437
2018-7-5,8:00,431.67,389,30.75,40.13,28.9,4.197048
